# ENERGY SUPPLY GROUP 49
# 9.0 m² of solar panels on the roof of a house in Rotterdam.
#
# time [s], power [W]
177300, 0.000000
178200, 0.000000
179100, 0.000000
180000, 0.000000
180900, 0.000000
181800, 0.000000
182700, 0.000000
183600, 0.000000
184500, 0.000000
185400, 0.000000
186300, 0.000000
187200, 0.000000
188100, 0.000000
189000, 0.000000
189900, 0.000000
190800, 0.000000
191700, 0.000000
192600, 0.000000
193500, 0.000000
194400, 0.000000
195300, 0.000000
196200, 0.000000
197100, 0.000000
198000, 0.000000
198900, 0.000000
199800, 0.000000
200700, 0.000000
201600, 0.000000
202500, 39.768501
203400, 68.401822
204300, 101.807363
205200, 136.803645
206100, 170.209186
207000, 205.205467
207900, 237.020268
208800, 265.653589
209700, 292.696170
210600, 314.966530
211500, 335.646151
212400, 349.962812
213300, 361.097992
214200, 369.051692
215100, 378.596133
216000, 377.005393
216900, 370.642432
217800, 361.097992
218700, 345.190591
219600, 327.692451
220500, 305.422090
221400, 279.970249
222300, 251.336928
223200, 219.522127
224100, 186.116586
225000, 151.120305
225900, 114.533284
226800, 79.537003
227700, 47.722202
228600, 23.861101
229500, 0.000000
230400, 0.000000
231300, 0.000000
232200, 0.000000
233100, 0.000000
234000, 0.000000
234900, 0.000000
235800, 0.000000
236700, 0.000000
237600, 0.000000
238500, 0.000000
239400, 0.000000
240300, 0.000000
241200, 0.000000
242100, 0.000000
243000, 0.000000
243900, 0.000000
244800, 0.000000
245700, 0.000000
246600, 0.000000
247500, 0.000000
248400, 0.000000
249300, 0.000000
250200, 0.000000
251100, 0.000000
252000, 0.000000
252900, 0.000000
253800, 0.000000
254700, 0.000000
255600, 0.000000
256500, 0.000000
257400, 0.000000
258300, 0.000000
259200, 0.000000
260100, 0.000000
261000, 0.000000
261900, 0.000000
262800, 0.000000
263700, 0.000000
264600, 0.000000
265500, 0.000000
266400, 0.000000
267300, 0.000000
268200, 0.000000
269100, 0.000000
270000, 0.000000
270900, 0.000000
271800, 0.000000
272700, 0.000000
273600, 0.000000
274500, 0.000000
275400, 0.000000
276300, 0.000000
277200, 0.000000
278100, 0.000000
279000, 0.000000
279900, 0.000000
280800, 0.000000
281700, 0.000000
282600, 0.000000
283500, 0.000000
284400, 0.000000
285300, 0.000000
286200, 0.000000
287100, 0.000000
288000, 0.000000
288900, 42.949981
289800, 73.174042
290700, 106.579584
291600, 143.166605
292500, 178.162886
293400, 213.159167
294300, 246.564708
295200, 276.788769
296100, 303.831350
297000, 326.101711
297900, 345.190591
298800, 361.097992
299700, 372.233172
300600, 378.596133
301500, 377.005393
302400, 375.414652
303300, 367.460952
304200, 356.325772
305100, 340.418371
306000, 321.329491
306900, 300.649870
307800, 275.198029
308700, 243.383228
309600, 213.159167
310500, 179.753626
311400, 144.757345
312300, 109.761064
313200, 76.355523
314100, 46.131462
315000, 22.270361
315900, 0.000000
316800, 0.000000
317700, 0.000000
318600, 0.000000
319500, 0.000000
320400, 0.000000
321300, 0.000000
322200, 0.000000
323100, 0.000000
324000, 0.000000
324900, 0.000000
325800, 0.000000
326700, 0.000000
327600, 0.000000
328500, 0.000000
329400, 0.000000
330300, 0.000000
331200, 0.000000
332100, 0.000000
333000, 0.000000
333900, 0.000000
334800, 0.000000
335700, 0.000000
336600, 0.000000
337500, 0.000000
338400, 0.000000
339300, 0.000000
340200, 0.000000
341100, 0.000000
342000, 0.000000
342900, 0.000000
343800, 0.000000
344700, 0.000000
345600, 0.000000
346500, 0.000000
347400, 0.000000
348300, 0.000000
349200, 0.000000
350100, 0.000000
351000, 0.000000
351900, 0.000000
352800, 0.000000
353700, 0.000000
354600, 0.000000
355500, 0.000000
356400, 0.000000
357300, 0.000000
358200, 0.000000
359100, 0.000000
360000, 0.000000
360900, 0.000000
361800, 0.000000
362700, 0.000000
363600, 0.000000
364500, 0.000000
365400, 0.000000
366300, 0.000000
367200, 0.000000
368100, 0.000000
369000, 0.000000
369900, 0.000000
370800, 0.000000
371700, 0.000000
372600, 0.000000
373500, 0.000000
374400, 0.000000
375300, 39.768501
376200, 69.992562
377100, 103.398103
378000, 138.394385
378900, 173.390666
379800, 206.796207
380700, 238.611008
381600, 270.425809
382500, 295.877650
383400, 319.738751
384300, 338.827631
385200, 354.735032
386100, 365.870212
387000, 372.233172
387900, 375.414652
388800, 373.823912
389700, 367.460952
390600, 357.916512
391500, 343.599851
392400, 326.101711
393300, 303.831350
394200, 278.379509
395100, 251.336928
396000, 219.522127
396900, 186.116586
397800, 151.120305
398700, 116.124024
399600, 81.127743
400500, 50.903682
401400, 25.451841
402300, 0.000000
403200, 0.000000
404100, 0.000000
405000, 0.000000
405900, 0.000000
406800, 0.000000
407700, 0.000000
408600, 0.000000
409500, 0.000000
410400, 0.000000
411300, 0.000000
412200, 0.000000
413100, 0.000000
414000, 0.000000
414900, 0.000000
415800, 0.000000
416700, 0.000000
417600, 0.000000
418500, 0.000000
419400, 0.000000
420300, 0.000000
421200, 0.000000
422100, 0.000000
423000, 0.000000
423900, 0.000000
424800, 0.000000
425700, 0.000000
426600, 0.000000
427500, 0.000000
428400, 0.000000
429300, 0.000000
430200, 0.000000
431100, 0.000000
432000, 0.000000
432900, 0.000000
433800, 0.000000
434700, 0.000000
435600, 0.000000
436500, 0.000000
437400, 0.000000
438300, 0.000000
439200, 0.000000
440100, 0.000000
441000, 0.000000
441900, 0.000000
442800, 0.000000
443700, 0.000000
444600, 0.000000
445500, 0.000000
446400, 0.000000
447300, 0.000000
448200, 0.000000
449100, 0.000000
450000, 0.000000
450900, 0.000000
451800, 0.000000
452700, 0.000000
453600, 0.000000
454500, 0.000000
455400, 0.000000
456300, 0.000000
457200, 0.000000
458100, 0.000000
459000, 0.000000
459900, 0.000000
460800, 0.000000
461700, 44.540721
462600, 76.355523
463500, 111.351804
464400, 146.348085
465300, 182.935106
466200, 217.931387
467100, 249.746188
468000, 279.970249
468900, 305.422090
469800, 329.283191
470700, 348.372072
471600, 364.279472
472500, 377.005393
473400, 383.368353
474300, 386.549833
475200, 384.959093
476100, 378.596133
477000, 369.051692
477900, 354.735032
478800, 335.646151
479700, 314.966530
480600, 289.514690
481500, 260.881369
482400, 229.066568
483300, 195.661026
484200, 160.664745
485100, 124.077724
486000, 87.490703
486900, 55.675902
487800, 27.042581
488700, 0.000000
489600, 0.000000
490500, 0.000000
491400, 0.000000
492300, 0.000000
493200, 0.000000
494100, 0.000000
495000, 0.000000
495900, 0.000000
496800, 0.000000
497700, 0.000000
498600, 0.000000
499500, 0.000000
500400, 0.000000
501300, 0.000000
502200, 0.000000
503100, 0.000000
504000, 0.000000
504900, 0.000000
505800, 0.000000
506700, 0.000000
507600, 0.000000
508500, 0.000000
509400, 0.000000
510300, 0.000000
511200, 0.000000
512100, 0.000000
513000, 0.000000
513900, 0.000000
514800, 0.000000
515700, 0.000000
516600, 0.000000
517500, 0.000000
518400, 0.000000
519300, 0.000000
520200, 0.000000
521100, 0.000000
522000, 0.000000
522900, 0.000000
523800, 0.000000
524700, 0.000000
525600, 0.000000
526500, 0.000000
527400, 0.000000
528300, 0.000000
529200, 0.000000
530100, 0.000000
531000, 0.000000
531900, 0.000000
532800, 0.000000
533700, 0.000000
534600, 0.000000
535500, 0.000000
536400, 0.000000
537300, 0.000000
538200, 0.000000
539100, 0.000000
540000, 0.000000
540900, 0.000000
541800, 0.000000
542700, 0.000000
543600, 0.000000
544500, 0.000000
545400, 0.000000
546300, 0.000000
547200, 0.000000
548100, 41.359241
549000, 71.583302
549900, 103.398103
550800, 138.394385
551700, 171.799926
552600, 205.205467
553500, 235.429528
554400, 264.062849
555300, 289.514690
556200, 311.785050
557100, 330.873931
558000, 345.190591
558900, 356.325772
559800, 362.688732
560700, 364.279472
561600, 362.688732
562500, 357.916512
563400, 348.372072
564300, 334.055411
565200, 316.557271
566100, 295.877650
567000, 272.016549
567900, 243.383228
568800, 214.749907
569700, 182.935106
570600, 149.529565
571500, 112.942544
572400, 79.537003
573300, 49.312942
574200, 25.451841
575100, 0.000000
576000, 0.000000
576900, 0.000000
577800, 0.000000
578700, 0.000000
579600, 0.000000
580500, 0.000000
581400, 0.000000
582300, 0.000000
583200, 0.000000
584100, 0.000000
585000, 0.000000
585900, 0.000000
586800, 0.000000
587700, 0.000000
588600, 0.000000
589500, 0.000000
590400, 0.000000
591300, 0.000000
592200, 0.000000
593100, 0.000000
594000, 0.000000
594900, 0.000000
595800, 0.000000
596700, 0.000000
597600, 0.000000
598500, 0.000000
599400, 0.000000
600300, 0.000000
601200, 0.000000
602100, 0.000000
603000, 0.000000
603900, 0.000000
604800, 0.000000
605700, 0.000000
606600, 0.000000
607500, 0.000000
608400, 0.000000
609300, 0.000000
610200, 0.000000
611100, 0.000000
612000, 0.000000
612900, 0.000000
613800, 0.000000
614700, 0.000000
615600, 0.000000
616500, 0.000000
617400, 0.000000
618300, 0.000000
619200, 0.000000
620100, 0.000000
621000, 0.000000
621900, 0.000000
622800, 0.000000
623700, 0.000000
624600, 0.000000
625500, 0.000000
626400, 0.000000
627300, 0.000000
628200, 0.000000
629100, 0.000000
630000, 0.000000
630900, 0.000000
631800, 0.000000
632700, 0.000000
633600, 14.316660
634500, 34.996281
635400, 63.629602
636300, 92.262923
637200, 125.668464
638100, 159.074005
639000, 190.888806
639900, 219.522127
640800, 246.564708
641700, 272.016549
642600, 295.877650
643500, 314.966530
644400, 330.873931
645300, 342.009111
646200, 349.962812
647100, 348.372072
648000, 346.781332
648900, 342.009111
649800, 332.464671
650700, 319.738751
651600, 303.831350
652500, 283.151729
653400, 259.290629
654300, 237.020268
655200, 208.386947
656100, 176.572146
657000, 143.166605
657900, 114.533284
658800, 81.127743
659700, 50.903682
660600, 25.451841
661500, 0.000000
662400, 0.000000
663300, 0.000000
664200, 0.000000
665100, 0.000000
666000, 0.000000
666900, 0.000000
667800, 0.000000
668700, 0.000000
669600, 0.000000
670500, 0.000000
671400, 0.000000
672300, 0.000000
673200, 0.000000
674100, 0.000000
675000, 0.000000
675900, 0.000000
676800, 0.000000
677700, 0.000000
678600, 0.000000
679500, 0.000000
680400, 0.000000
681300, 0.000000
682200, 0.000000
683100, 0.000000
684000, 0.000000
684900, 0.000000
685800, 0.000000
686700, 0.000000
687600, 0.000000
688500, 0.000000
689400, 0.000000
690300, 0.000000
691200, 0.000000
692100, 0.000000
693000, 0.000000
693900, 0.000000
694800, 0.000000
695700, 0.000000
696600, 0.000000
697500, 0.000000
698400, 0.000000
699300, 0.000000
700200, 0.000000
701100, 0.000000
702000, 0.000000
702900, 0.000000
703800, 0.000000
704700, 0.000000
705600, 0.000000
706500, 0.000000
707400, 0.000000
708300, 0.000000
709200, 0.000000
710100, 0.000000
711000, 0.000000
711900, 0.000000
712800, 0.000000
713700, 0.000000
714600, 0.000000
715500, 0.000000
716400, 0.000000
717300, 0.000000
718200, 0.000000
719100, 0.000000
720000, 20.679621
720900, 42.949981
721800, 74.764782
722700, 109.761064
723600, 146.348085
724500, 181.344366
725400, 216.340647
726300, 251.336928
727200, 281.560989
728100, 308.603570
729000, 332.464671
729900, 356.325772
730800, 373.823912
731700, 384.959093
732600, 392.912793
733500, 394.503533
734400, 392.912793
735300, 388.140573
736200, 377.005393
737100, 365.870212
738000, 348.372072
738900, 326.101711
739800, 300.649870
740700, 272.016549
741600, 240.201748
742500, 206.796207
743400, 170.209186
744300, 132.031424
745200, 97.035143
746100, 62.038862
747000, 33.405541
747900, 0.000000
748800, 0.000000
749700, 0.000000
750600, 0.000000
751500, 0.000000
752400, 0.000000
753300, 0.000000
754200, 0.000000
755100, 0.000000
756000, 0.000000
756900, 0.000000
757800, 0.000000
758700, 0.000000
759600, 0.000000
760500, 0.000000
761400, 0.000000
762300, 0.000000
763200, 0.000000
764100, 0.000000
765000, 0.000000
765900, 0.000000
766800, 0.000000
767700, 0.000000
768600, 0.000000
769500, 0.000000
770400, 0.000000
771300, 0.000000
772200, 0.000000
773100, 0.000000
774000, 0.000000
774900, 0.000000
775800, 0.000000
776700, 0.000000
777600, 0.000000
778500, 0.000000
779400, 0.000000
780300, 0.000000
781200, 0.000000
782100, 0.000000
783000, 0.000000
783900, 0.000000
784800, 0.000000
785700, 0.000000
786600, 0.000000
787500, 0.000000
788400, 0.000000
789300, 0.000000
790200, 0.000000
791100, 0.000000
792000, 0.000000
792900, 0.000000
793800, 0.000000
794700, 0.000000
795600, 0.000000
796500, 0.000000
797400, 0.000000
798300, 0.000000
799200, 0.000000
800100, 0.000000
801000, 0.000000
801900, 0.000000
802800, 0.000000
803700, 0.000000
804600, 0.000000
805500, 0.000000
806400, 22.270361
807300, 47.722202
808200, 81.127743
809100, 117.714764
810000, 154.301785
810900, 190.888806
811800, 225.885087
812700, 257.699889
813600, 287.923950
814500, 314.966530
815400, 340.418371
816300, 359.507252
817200, 373.823912
818100, 384.959093
819000, 394.503533
819900, 396.094273
820800, 396.094273
821700, 391.322053
822600, 381.777613
823500, 365.870212
824400, 348.372072
825300, 326.101711
826200, 300.649870
827100, 272.016549
828000, 240.201748
828900, 206.796207
829800, 171.799926
830700, 133.622164
831600, 98.625883
832500, 63.629602
833400, 34.996281
834300, 0.000000
835200, 0.000000
836100, 0.000000
837000, 0.000000
837900, 0.000000
838800, 0.000000
839700, 0.000000
840600, 0.000000
841500, 0.000000
842400, 0.000000
843300, 0.000000
844200, 0.000000
845100, 0.000000
846000, 0.000000
846900, 0.000000
847800, 0.000000
848700, 0.000000
849600, 0.000000
850500, 0.000000
851400, 0.000000
852300, 0.000000
853200, 0.000000
854100, 0.000000
855000, 0.000000
855900, 0.000000
856800, 0.000000
857700, 0.000000
858600, 0.000000
859500, 0.000000
860400, 0.000000
861300, 0.000000
862200, 0.000000
863100, 0.000000
864000, 0.000000
864900, 0.000000
865800, 0.000000
866700, 0.000000
867600, 0.000000
868500, 0.000000
869400, 0.000000
870300, 0.000000
871200, 0.000000
872100, 0.000000
873000, 0.000000
873900, 0.000000
874800, 0.000000
875700, 0.000000
876600, 0.000000
877500, 0.000000
878400, 0.000000
879300, 0.000000
880200, 0.000000
881100, 0.000000
882000, 0.000000
882900, 0.000000
883800, 0.000000
884700, 0.000000
885600, 0.000000
886500, 0.000000
887400, 0.000000
888300, 0.000000
889200, 0.000000
890100, 0.000000
891000, 0.000000
891900, 0.000000
892800, 22.270361
893700, 47.722202
894600, 79.537003
895500, 111.351804
896400, 147.938825
897300, 182.935106
898200, 217.931387
899100, 246.564708
900000, 276.788769
900900, 303.831350
901800, 327.692451
902700, 348.372072
903600, 364.279472
904500, 375.414652
905400, 383.368353
906300, 391.322053
907200, 391.322053
908100, 386.549833
909000, 377.005393
909900, 364.279472
910800, 346.781332
911700, 324.510971
912600, 300.649870
913500, 272.016549
914400, 241.792488
915300, 208.386947
916200, 173.390666
917100, 136.803645
918000, 100.216623
918900, 66.811082
919800, 36.587021
920700, 0.000000
921600, 0.000000
922500, 0.000000
923400, 0.000000
924300, 0.000000
925200, 0.000000
926100, 0.000000
927000, 0.000000
927900, 0.000000
928800, 0.000000
929700, 0.000000
930600, 0.000000
931500, 0.000000
932400, 0.000000
933300, 0.000000
934200, 0.000000
935100, 0.000000
936000, 0.000000
936900, 0.000000
937800, 0.000000
938700, 0.000000
939600, 0.000000
940500, 0.000000
941400, 0.000000
942300, 0.000000
943200, 0.000000
944100, 0.000000
945000, 0.000000
945900, 0.000000
946800, 0.000000
947700, 0.000000
948600, 0.000000
949500, 0.000000
950400, 0.000000
951300, 0.000000
952200, 0.000000
953100, 0.000000
954000, 0.000000
954900, 0.000000
955800, 0.000000
956700, 0.000000
957600, 0.000000
958500, 0.000000
959400, 0.000000
960300, 0.000000
961200, 0.000000
962100, 0.000000
963000, 0.000000
963900, 0.000000
964800, 0.000000
965700, 0.000000
966600, 0.000000
967500, 0.000000
968400, 0.000000
969300, 0.000000
970200, 0.000000
971100, 0.000000
972000, 0.000000
972900, 0.000000
973800, 0.000000
974700, 0.000000
975600, 0.000000
976500, 0.000000
977400, 0.000000
978300, 0.000000
979200, 22.270361
980100, 49.312942
981000, 81.127743
981900, 114.533284
982800, 151.120305
983700, 187.707326
984600, 222.703607
985500, 252.927668
986400, 283.151729
987300, 310.194310
988200, 334.055411
989100, 351.553552
990000, 367.460952
990900, 380.186873
991800, 388.140573
992700, 392.912793
993600, 391.322053
994500, 386.549833
995400, 377.005393
996300, 367.460952
997200, 349.962812
998100, 329.283191
999000, 303.831350
999900, 279.970249
1000800, 248.155448
1001700, 214.749907
1002600, 179.753626
1003500, 143.166605
1004400, 106.579584
1005300, 71.583302
1006200, 41.359241
1007100, 0.000000
1008000, 0.000000
1008900, 0.000000
1009800, 0.000000
1010700, 0.000000
1011600, 0.000000
1012500, 0.000000
1013400, 0.000000
1014300, 0.000000
1015200, 0.000000
1016100, 0.000000
1017000, 0.000000
1017900, 0.000000
1018800, 0.000000
1019700, 0.000000
1020600, 0.000000
1021500, 0.000000
1022400, 0.000000
1023300, 0.000000
1024200, 0.000000
1025100, 0.000000
1026000, 0.000000
1026900, 0.000000
1027800, 0.000000
1028700, 0.000000
1029600, 0.000000
1030500, 0.000000
1031400, 0.000000
1032300, 0.000000
1033200, 0.000000
1034100, 0.000000
1035000, 0.000000
1035900, 0.000000
1036800, 0.000000
1037700, 0.000000
1038600, 0.000000
1039500, 0.000000
1040400, 0.000000
1041300, 0.000000
1042200, 0.000000
1043100, 0.000000
1044000, 0.000000
1044900, 0.000000
1045800, 0.000000
1046700, 0.000000
1047600, 0.000000
1048500, 0.000000
1049400, 0.000000
1050300, 0.000000
1051200, 0.000000
1052100, 0.000000
1053000, 0.000000
1053900, 0.000000
1054800, 0.000000
1055700, 0.000000
1056600, 0.000000
1057500, 0.000000
1058400, 0.000000
1059300, 0.000000
1060200, 0.000000
1061100, 0.000000
1062000, 0.000000
1062900, 0.000000
1063800, 0.000000
1064700, 0.000000
1065600, 20.679621
1066500, 46.131462
1067400, 76.355523
1068300, 111.351804
1069200, 146.348085
1070100, 181.344366
1071000, 214.749907
1071900, 248.155448
1072800, 278.379509
1073700, 305.422090
1074600, 329.283191
1075500, 349.962812
1076400, 367.460952
1077300, 378.596133
1078200, 388.140573
1079100, 404.047973
1080000, 404.047973
1080900, 400.866493
1081800, 392.912793
1082700, 377.005393
1083600, 361.097992
1084500, 340.418371
1085400, 316.557271
1086300, 284.742469
1087200, 254.518408
1088100, 221.112867
1089000, 186.116586
1089900, 146.348085
1090800, 109.761064
1091700, 74.764782
1092600, 42.949981
1093500, 19.088881
1094400, 0.000000
1095300, 0.000000
1096200, 0.000000
1097100, 0.000000
1098000, 0.000000
1098900, 0.000000
1099800, 0.000000
1100700, 0.000000
1101600, 0.000000
1102500, 0.000000
1103400, 0.000000
1104300, 0.000000
1105200, 0.000000
1106100, 0.000000
1107000, 0.000000
1107900, 0.000000
1108800, 0.000000
1109700, 0.000000
1110600, 0.000000
1111500, 0.000000
1112400, 0.000000
1113300, 0.000000
1114200, 0.000000
1115100, 0.000000
1116000, 0.000000
1116900, 0.000000
1117800, 0.000000
1118700, 0.000000
1119600, 0.000000
1120500, 0.000000
1121400, 0.000000
1122300, 0.000000
1123200, 0.000000
1124100, 0.000000
1125000, 0.000000
1125900, 0.000000
1126800, 0.000000
1127700, 0.000000
1128600, 0.000000
1129500, 0.000000
1130400, 0.000000
1131300, 0.000000
1132200, 0.000000
1133100, 0.000000
1134000, 0.000000
1134900, 0.000000
1135800, 0.000000
1136700, 0.000000
1137600, 0.000000
1138500, 0.000000
1139400, 0.000000
1140300, 0.000000
1141200, 0.000000
1142100, 0.000000
1143000, 0.000000
1143900, 0.000000
1144800, 0.000000
1145700, 0.000000
1146600, 0.000000
1147500, 0.000000
1148400, 0.000000
1149300, 0.000000
1150200, 0.000000
1151100, 0.000000
1152000, 22.270361
1152900, 47.722202
1153800, 77.946263
1154700, 120.896244
1155600, 159.074005
1156500, 197.251767
1157400, 233.838788
1158300, 267.244329
1159200, 300.649870
1160100, 327.692451
1161000, 353.144292
1161900, 369.051692
1162800, 386.549833
1163700, 399.275753
1164600, 407.229454
1165500, 416.773894
1166400, 416.773894
1167300, 412.001674
1168200, 402.457233
1169100, 388.140573
1170000, 369.051692
1170900, 348.372072
1171800, 322.920231
1172700, 294.286910
1173600, 262.472109
1174500, 229.066568
1175400, 192.479546
1176300, 154.301785
1177200, 117.714764
1178100, 81.127743
1179000, 47.722202
1179900, 23.861101
1180800, 0.000000
1181700, 0.000000
1182600, 0.000000
1183500, 0.000000
1184400, 0.000000
1185300, 0.000000
1186200, 0.000000
1187100, 0.000000
1188000, 0.000000
1188900, 0.000000
1189800, 0.000000
1190700, 0.000000
1191600, 0.000000
1192500, 0.000000
1193400, 0.000000
1194300, 0.000000
1195200, 0.000000
1196100, 0.000000
1197000, 0.000000
1197900, 0.000000
1198800, 0.000000
1199700, 0.000000
1200600, 0.000000
1201500, 0.000000
1202400, 0.000000
1203300, 0.000000
1204200, 0.000000
1205100, 0.000000
1206000, 0.000000
1206900, 0.000000
1207800, 0.000000
1208700, 0.000000
1209600, 0.000000
1210500, 0.000000
1211400, 0.000000
1212300, 0.000000
1213200, 0.000000
1214100, 0.000000
1215000, 0.000000
1215900, 0.000000
1216800, 0.000000
1217700, 0.000000
1218600, 0.000000
1219500, 0.000000
1220400, 0.000000
1221300, 0.000000
1222200, 0.000000
1223100, 0.000000
1224000, 0.000000
1224900, 0.000000
1225800, 0.000000
1226700, 0.000000
1227600, 0.000000
1228500, 0.000000
1229400, 0.000000
1230300, 0.000000
1231200, 0.000000
1232100, 0.000000
1233000, 0.000000
1233900, 0.000000
1234800, 0.000000
1235700, 0.000000
1236600, 0.000000
1237500, 0.000000
1238400, 27.042581
1239300, 54.085162
1240200, 87.490703
1241100, 124.077724
1242000, 162.255485
1242900, 200.433247
1243800, 235.429528
1244700, 272.016549
1245600, 302.240610
1246500, 330.873931
1247400, 354.735032
1248300, 377.005393
1249200, 394.503533
1250100, 407.229454
1251000, 416.773894
1251900, 419.955374
1252800, 419.955374
1253700, 415.183154
1254600, 405.638713
1255500, 391.322053
1256400, 373.823912
1257300, 353.144292
1258200, 327.692451
1259100, 299.059130
1260000, 265.653589
1260900, 232.248048
1261800, 197.251767
1262700, 159.074005
1263600, 120.896244
1264500, 84.309223
1265400, 50.903682
1266300, 25.451841
1267200, 0.000000
1268100, 0.000000
1269000, 0.000000
1269900, 0.000000
1270800, 0.000000
1271700, 0.000000
1272600, 0.000000
1273500, 0.000000
1274400, 0.000000
1275300, 0.000000
1276200, 0.000000
1277100, 0.000000
1278000, 0.000000
1278900, 0.000000
1279800, 0.000000
1280700, 0.000000
1281600, 0.000000
1282500, 0.000000
1283400, 0.000000
1284300, 0.000000
1285200, 0.000000
1286100, 0.000000
1287000, 0.000000
1287900, 0.000000
1288800, 0.000000
1289700, 0.000000
1290600, 0.000000
1291500, 0.000000
1292400, 0.000000
1293300, 0.000000
1294200, 0.000000
1295100, 0.000000
1296000, 0.000000
1296900, 0.000000
1297800, 0.000000
1298700, 0.000000
1299600, 0.000000
1300500, 0.000000
1301400, 0.000000
1302300, 0.000000
1303200, 0.000000
1304100, 0.000000
1305000, 0.000000
1305900, 0.000000
1306800, 0.000000
1307700, 0.000000
1308600, 0.000000
1309500, 0.000000
1310400, 0.000000
1311300, 0.000000
1312200, 0.000000
1313100, 0.000000
1314000, 0.000000
1314900, 0.000000
1315800, 0.000000
1316700, 0.000000
1317600, 0.000000
1318500, 0.000000
1319400, 0.000000
1320300, 0.000000
1321200, 0.000000
1322100, 0.000000
1323000, 0.000000
1323900, 0.000000
1324800, 25.451841
1325700, 50.903682
1326600, 84.309223
1327500, 119.305504
1328400, 155.892525
1329300, 192.479546
1330200, 227.475828
1331100, 260.881369
1332000, 291.105430
1332900, 319.738751
1333800, 343.599851
1334700, 365.870212
1335600, 381.777613
1336500, 394.503533
1337400, 402.457233
1338300, 407.229454
1339200, 407.229454
1340100, 402.457233
1341000, 392.912793
1341900, 380.186873
1342800, 362.688732
1343700, 342.009111
1344600, 318.148011
1345500, 291.105430
1346400, 260.881369
1347300, 227.475828
1348200, 192.479546
