# ENERGY DEMAND GROUP 29
# Household in Rotterdam with an annual energy consumption of 8.51e+09 J.
#
# time [s], power [W]
155700, 308.142692
156600, 327.377909
157500, 282.693884
158400, 334.355575
159300, 334.404813
160200, 355.279392
161100, 306.787076
162000, 364.759381
162900, 364.813096
163800, 387.585854
164700, 334.684007
165600, 260.278110
166500, 260.316438
167400, 276.566193
168300, 238.817493
169200, 142.629769
170100, 142.650772
171000, 151.555474
171900, 130.869568
172800, 14.517403
173700, 14.519541
174600, 15.425896
175500, 13.320405
176400, 13.863209
177300, 13.865250
178200, 14.730762
179100, 12.720151
180000, 14.204128
180900, 14.206220
181800, 15.093016
182700, 13.032960
183600, 14.316466
184500, 14.318574
185400, 15.212383
186300, 13.136035
187200, 13.939148
188100, 13.941200
189000, 14.811453
189900, 12.789828
190800, 15.463942
191700, 15.466219
192600, 16.431668
193500, 14.188899
194400, 29.878085
195300, 29.882485
196200, 31.747841
197100, 27.414558
198000, 112.997754
198900, 113.014394
199800, 120.069101
200700, 103.680791
201600, 227.804981
202500, 227.838528
203400, 242.060911
204300, 209.021859
205200, 258.310033
206100, 258.348072
207000, 274.474956
207900, 237.011689
208800, 287.831179
209700, 287.873566
210600, 305.843521
211500, 264.098739
212400, 241.938469
213300, 241.974097
214200, 257.078866
215100, 221.990004
216000, 258.192041
216900, 258.230063
217800, 274.349580
218700, 236.903426
219600, 234.510696
220500, 234.545230
221400, 249.186267
222300, 215.174670
223200, 215.274658
224100, 215.306359
225000, 228.746446
225900, 197.524694
226800, 221.758186
227700, 221.790843
228600, 235.635711
229500, 203.473639
230400, 257.266450
231300, 257.304336
232200, 273.366066
233100, 236.054153
234000, 258.787940
234900, 258.826049
235800, 274.982770
236700, 237.450191
237600, 283.148605
238500, 283.190302
239400, 300.867914
240300, 259.802256
241200, 279.541218
242100, 279.582384
243000, 297.034778
243900, 256.492307
244800, 303.365718
245700, 303.410392
246600, 322.350204
247500, 278.352414
248400, 330.951536
249300, 331.000273
250200, 351.662330
251100, 303.663709
252000, 236.154147
252900, 236.188923
253800, 250.932564
254700, 216.682614
255600, 129.410081
256500, 129.429138
257400, 137.508504
258300, 118.739878
259200, 14.637648
260100, 14.639804
261000, 15.553666
261900, 13.430736
262800, 13.978035
263700, 13.980094
264600, 14.852774
265500, 12.825509
266400, 14.321778
267300, 14.323887
268200, 15.218028
269100, 13.140910
270000, 14.435046
270900, 14.437172
271800, 15.338385
272700, 13.244839
273600, 14.054603
274500, 14.056673
275400, 14.934134
276300, 12.895764
277200, 15.592027
278100, 15.594323
279000, 16.567769
279900, 14.306423
280800, 30.125560
281700, 30.129996
282600, 32.010803
283500, 27.641628
284400, 113.933694
285300, 113.950472
286200, 121.063612
287100, 104.539560
288000, 229.691849
288900, 229.725673
289800, 244.065858
290700, 210.753150
291600, 260.449569
292500, 260.487923
293400, 276.748382
294300, 238.974815
295200, 290.215233
296100, 290.257971
297000, 308.376768
297900, 266.286221
298800, 243.942402
299700, 243.978325
300600, 259.208204
301500, 223.828707
302400, 260.330599
303300, 260.368936
304200, 276.621968
305100, 238.865654
306000, 236.453106
306900, 236.487926
307800, 251.250232
308700, 216.956923
309600, 217.057739
310500, 217.089703
311400, 230.641112
312300, 199.160755
313200, 223.594969
314100, 223.627896
315000, 237.587439
315900, 205.158974
316800, 259.397342
317700, 259.435541
318600, 275.630308
319500, 238.009347
320400, 260.931434
321300, 260.969859
322200, 277.260402
323100, 239.416949
324000, 285.493874
324900, 285.535916
325800, 303.359949
326700, 261.954151
327600, 281.856608
328500, 281.898114
329400, 299.495064
330300, 258.616787
331200, 305.878441
332100, 305.923485
333000, 325.020172
333900, 280.657956
334800, 333.692748
335700, 333.741888
336600, 354.575086
337500, 306.178901
338400, 238.110169
339300, 238.145233
340200, 253.010993
341100, 218.477357
342000, 130.481962
342900, 130.501176
343800, 138.647462
344700, 119.723379
345600, 20.382510
346500, 20.385512
347400, 21.658038
348300, 18.701918
349200, 19.464017
350100, 19.466883
351000, 20.682066
351900, 17.859157
352800, 19.942670
353700, 19.945606
354600, 21.190673
355500, 18.298344
356400, 20.100392
357300, 20.103352
358200, 21.358265
359100, 18.443062
360000, 19.570636
360900, 19.573518
361800, 20.795357
362700, 17.956985
363600, 21.711455
364500, 21.714652
365400, 23.070148
366300, 19.921288
367200, 41.948986
368100, 41.955164
369000, 44.574135
369900, 38.490182
370800, 158.649434
371700, 158.672797
372600, 168.577642
373500, 145.568370
374400, 319.839379
375300, 319.886479
376200, 339.854779
377100, 293.467778
378000, 362.668631
378900, 362.722038
379800, 385.364266
380700, 332.765645
381600, 404.116474
382500, 404.175984
383400, 429.405895
384300, 370.796004
385200, 339.682869
386100, 339.732891
387000, 360.940066
387900, 311.675120
388800, 362.502969
389700, 362.556352
390600, 385.188237
391500, 332.613643
392400, 329.254237
393300, 329.302724
394200, 349.858815
395100, 302.106357
396000, 302.246739
396900, 302.291248
397800, 321.161200
398700, 277.325698
399600, 311.349647
400500, 311.395497
401400, 330.833764
402300, 285.678047
403200, 361.203435
404100, 361.256626
405000, 383.807379
405900, 331.421258
406800, 363.339614
407700, 363.393120
408600, 386.077239
409500, 333.381304
410400, 397.542115
411300, 397.600658
412200, 422.420117
413100, 364.763719
414000, 392.477325
414900, 392.535122
415800, 417.038374
416700, 360.116534
417600, 425.927046
418500, 425.989768
419400, 452.581363
420300, 390.808237
421200, 464.657679
422100, 464.726105
423000, 493.735741
423900, 426.345427
424800, 331.561651
425700, 331.610477
426600, 352.310625
427500, 304.223517
428400, 181.692427
429300, 181.719183
430200, 193.062655
431100, 166.711407
432000, 32.731795
432900, 32.736615
433800, 34.780136
434700, 30.032972
435600, 31.256809
436500, 31.261412
437400, 33.212845
438300, 28.679602
439200, 32.025466
440100, 32.030182
441000, 34.029604
441900, 29.384881
442800, 32.278749
443700, 32.283502
444600, 34.298738
445500, 29.617281
446400, 31.428026
447300, 31.432654
448200, 33.394777
449100, 28.836702
450000, 34.865917
450900, 34.871051
451800, 37.047810
452700, 31.991130
453600, 67.364894
454500, 67.374814
455400, 71.580558
456300, 61.810481
457200, 254.771408
458100, 254.808926
459000, 270.714885
459900, 233.764833
460800, 513.622562
461700, 513.698199
462600, 545.764824
463500, 471.273026
464400, 582.401054
465300, 582.486819
466200, 618.847443
467100, 534.380550
468000, 648.961174
468900, 649.056740
469800, 689.572863
470700, 595.452612
471600, 545.488758
472500, 545.569087
473400, 579.625192
474300, 500.511771
475200, 582.135022
476100, 582.220748
477000, 618.564763
477900, 534.136454
478800, 528.741663
479700, 528.819526
480600, 561.830072
481500, 485.145518
482400, 485.370955
483300, 485.442431
484200, 515.745244
485100, 445.350839
486000, 499.989102
486900, 500.062730
487800, 531.278188
488700, 458.763681
489600, 580.048130
490500, 580.133549
491400, 616.347274
492300, 532.221631
493200, 583.478571
494100, 583.564494
495000, 619.992390
495900, 535.369223
496800, 638.403566
497700, 638.497577
498600, 678.354565
499500, 585.765507
500400, 630.270138
501300, 630.362952
502200, 669.712151
503100, 578.302702
504000, 683.986261
504900, 684.086985
505800, 726.789804
506700, 627.589788
507600, 746.182876
508500, 746.292760
509400, 792.878656
510300, 684.658129
511200, 532.447084
512100, 532.525492
513000, 565.767376
513900, 488.545417
514800, 291.775611
515700, 291.818578
516600, 310.034793
517500, 267.717941
518400, 33.244740
519300, 33.249636
520200, 35.325181
521100, 30.503624
522000, 31.746639
522900, 31.751314
523800, 33.733329
524700, 29.129045
525600, 32.527342
526500, 32.532132
527400, 34.562888
528300, 29.845377
529200, 32.784594
530100, 32.789422
531000, 34.836239
531900, 30.081418
532800, 31.920539
533700, 31.925240
534600, 33.918112
535500, 29.288607
536400, 35.412306
537300, 35.417521
538200, 37.628392
539100, 32.492468
540000, 68.420581
540900, 68.430656
541800, 72.702309
542700, 62.779123
543600, 258.763973
544500, 258.802079
545400, 274.957303
546300, 237.428201
547200, 521.671626
548100, 521.748448
549000, 554.317595
549900, 478.658424
550800, 591.527958
551700, 591.615067
552600, 628.545504
553500, 542.754917
554400, 659.131152
555300, 659.228216
556200, 700.379274
557100, 604.784049
558000, 554.037203
558900, 554.118791
559800, 588.708595
560700, 508.355373
561600, 591.257757
562500, 591.344826
563400, 628.258393
564300, 542.506994
565200, 537.027661
566100, 537.106745
567000, 570.634604
567900, 492.748313
568800, 492.977283
569700, 493.049880
570600, 523.827574
571500, 452.330005
572400, 507.824514
573300, 507.899296
574200, 539.603937
575100, 465.953042
576000, 589.138161
576900, 589.224918
577800, 626.006154
578700, 540.562164
579600, 592.622360
580500, 592.709630
581400, 629.708393
582300, 543.759083
583200, 648.408094
584100, 648.503579
585000, 688.985172
585900, 594.945135
586800, 640.147205
587700, 640.241474
588600, 680.207321
589500, 587.365379
590400, 694.705122
591300, 694.807425
592200, 738.179447
593100, 637.424852
594000, 757.876432
594900, 757.988037
595800, 805.303988
596700, 695.387520
597600, 540.791150
598500, 540.870788
599400, 574.633610
600300, 496.201493
601200, 296.348074
602100, 296.391715
603000, 314.893400
603900, 271.913394
604800, 18.427268
605700, 18.429982
606600, 19.580438
607500, 16.907891
608400, 17.596884
609300, 17.599475
610200, 18.698089
611100, 16.145974
612000, 18.029620
612900, 18.032275
613800, 19.157906
614700, 16.543031
615600, 18.172213
616500, 18.174889
617400, 19.309422
618300, 16.673866
619200, 17.693275
620100, 17.695881
621000, 18.800512
621900, 16.234418
622800, 19.628731
623700, 19.631621
624600, 20.857088
625500, 18.010290
626400, 37.924928
627300, 37.930513
628200, 40.298252
629100, 34.797917
630000, 143.430601
630900, 143.451723
631800, 152.406422
632700, 131.604369
633600, 289.158008
634500, 289.200589
635400, 307.253382
636300, 265.316167
637200, 327.878759
638100, 327.927043
639000, 348.397261
639900, 300.844290
640800, 365.350617
641700, 365.404419
642600, 388.214089
643500, 335.226494
644400, 307.097963
645300, 307.143186
646200, 326.316011
647100, 281.776925
648000, 327.728989
648900, 327.777251
649800, 348.238118
650700, 300.706869
651600, 297.669723
652500, 297.713558
653400, 316.297757
654300, 273.126069
655200, 273.252985
656100, 273.293224
657000, 290.353030
657900, 250.722555
658800, 281.482674
659700, 281.524126
660600, 299.097730
661500, 258.273685
662400, 326.554116
663300, 326.602205
664200, 346.989721
665100, 299.628867
666000, 328.485377
666900, 328.533750
667800, 349.041840
668700, 301.400891
669600, 359.406920
670500, 359.459847
671400, 381.898439
672300, 329.772871
673200, 354.827982
674100, 354.880234
675000, 377.032953
675900, 325.571479
676800, 385.068957
677700, 385.125663
678600, 409.166394
679500, 353.319005
680400, 420.084260
681300, 420.146122
682200, 446.372938
683100, 385.447204
684000, 299.755792
684900, 299.799934
685800, 318.514371
686700, 275.040136
687600, 164.263139
688500, 164.287328
689400, 174.542650
690300, 150.719210
691200, 16.038516
692100, 16.040878
693000, 17.042199
693900, 14.716098
694800, 15.315775
695700, 15.318031
696600, 16.274229
697500, 14.052949
698400, 15.692416
699300, 15.694726
700200, 16.674440
701100, 14.398535
702000, 15.816524
702900, 15.818853
703800, 16.806315
704700, 14.512410
705600, 15.399671
706500, 15.401939
707400, 16.363375
708300, 14.129928
709200, 17.084231
710100, 17.086747
711000, 18.153354
711900, 15.675591
712800, 33.008667
713700, 33.013528
714600, 35.074334
715500, 30.287015
716400, 124.837493
717300, 124.855876
718200, 132.649765
719100, 114.544312
720000, 251.674053
720900, 251.711114
721800, 267.423698
722700, 230.922863
723600, 285.375379
724500, 285.417404
725400, 303.234039
726300, 261.845426
727200, 317.989708
728100, 318.036535
729000, 337.889357
729900, 291.770617
730800, 267.288426
731700, 267.327788
732600, 284.015212
733500, 245.249790
734400, 285.245024
735300, 285.287030
736200, 303.095526
737100, 261.725819
738000, 259.082383
738900, 259.120535
739800, 275.295638
740700, 237.720356
741600, 237.830820
742500, 237.865843
743400, 252.714163
744300, 218.221041
745200, 244.993684
746100, 245.029762
747000, 260.325275
747900, 224.793308
748800, 284.222451
749700, 284.264306
750600, 302.008961
751500, 260.787560
752400, 285.903360
753300, 285.945463
754200, 303.795060
755100, 262.329874
756000, 312.816501
756900, 312.862566
757800, 332.392412
758700, 287.023955
759600, 308.831137
760500, 308.876616
761400, 328.157646
762300, 283.367195
763200, 335.151932
764100, 335.201287
765000, 356.125585
765900, 307.517771
766800, 365.628153
767700, 365.681995
768600, 388.508993
769500, 335.481146
770400, 260.898031
771300, 260.936452
772200, 277.224909
773100, 239.386300
774000, 142.969479
774900, 142.990533
775800, 151.916443
776700, 131.181269
777600, 14.551981
778500, 14.554123
779400, 15.462637
780300, 13.352131
781200, 13.896228
782100, 13.898274
783000, 14.765847
783900, 12.750447
784800, 14.237959
785700, 14.240056
786600, 15.128964
787500, 13.064002
788400, 14.350564
789300, 14.352677
790200, 15.248616
791100, 13.167322
792000, 13.972348
792900, 13.974405
793800, 14.846731
794700, 12.820291
795600, 15.500773
796500, 15.503056
797400, 16.470805
798300, 14.222694
799200, 29.949247
800100, 29.953658
801000, 31.823457
801900, 27.479853
802800, 113.266888
803700, 113.283568
804600, 120.355078
805500, 103.927734
806400, 228.347559
807300, 228.381186
808200, 242.637444
809100, 209.519701
810000, 258.925268
810900, 258.963397
811800, 275.128691
812700, 237.576196
813600, 288.516726
814500, 288.559213
815400, 306.571969
816300, 264.727761
817200, 242.514710
818100, 242.550423
819000, 257.691168
819900, 222.518732
820800, 258.806994
821700, 258.845107
822600, 275.003016
823500, 237.467675
824400, 235.069246
825300, 235.103862
826200, 249.779770
827100, 215.687166
828000, 215.787392
828900, 215.819169
829800, 229.291267
830700, 197.995152
831600, 222.286363
832500, 222.319097
833400, 236.196940
834300, 203.958265
835200, 257.879199
836100, 257.917174
837000, 274.017160
837900, 236.616378
838800, 259.404313
839700, 259.442513
840600, 275.637714
841500, 238.015742
842400, 283.822999
843300, 283.864795
844200, 301.584511
845100, 260.421044
846000, 280.207020
846900, 280.248284
847800, 297.742246
848700, 257.103212
849600, 304.088264
850500, 304.133044
851400, 323.117967
852300, 279.015384
853200, 331.739786
854100, 331.788638
855000, 352.499908
855900, 304.386965
856800, 236.716611
857700, 236.751470
858600, 251.530227
859500, 217.198701
860400, 129.718306
861300, 129.737408
862200, 137.836017
863100, 119.022689
864000, 14.672512
864900, 14.674673
865800, 15.590711
866700, 13.462725
867600, 14.011328
868500, 14.013391
869400, 14.888150
870300, 12.856057
871200, 14.355889
872100, 14.358003
873000, 15.254274
873900, 13.172208
874800, 14.469427
875700, 14.471558
876600, 15.374917
877500, 13.276385
878400, 14.088078
879300, 14.090153
880200, 14.969703
881100, 12.926479
882000, 15.629164
882900, 15.631465
883800, 16.607229
884700, 14.340498
885600, 30.197312
886500, 30.201759
887400, 32.087045
888300, 27.707464
889200, 114.205057
890100, 114.221875
891000, 121.351957
891900, 104.788549
892800, 230.238921
893700, 230.272826
894600, 244.647166
895500, 211.255114
896400, 261.069899
897300, 261.108344
898200, 277.407532
899100, 239.543997
900000, 290.906458
900900, 290.949297
901800, 309.111250
902700, 266.920453
903600, 244.523415
904500, 244.559424
905400, 259.825578
906300, 224.361815
907200, 260.950646
908100, 260.989074
909000, 277.280817
909900, 239.434577
910800, 237.016282
911700, 237.051185
912600, 251.848651
913500, 217.473664
914400, 217.574720
915300, 217.606760
916200, 231.190445
917100, 199.635110
918000, 224.127520
918900, 224.160526
919800, 238.153317
920700, 205.647615
921600, 260.015166
922500, 260.053456
923400, 276.286795
924300, 238.576229
925200, 261.552912
926100, 261.591428
927000, 277.920772
927900, 239.987184
928800, 286.173854
929700, 286.215996
930600, 304.082481
931500, 262.578065
932400, 282.527925
933300, 282.569530
934200, 300.208391
935100, 259.232752
936000, 306.606972
936900, 306.652123
937800, 325.794295
938700, 281.326418
939600, 334.487527
940500, 334.536784
941400, 355.419601
942300, 306.908147
943200, 238.677292
944100, 238.712440
945000, 253.613606
945900, 218.997719
946800, 130.792739
947700, 130.812000
948600, 138.977688
949500, 120.008533
950400, 20.431056
951300, 20.434065
952200, 21.709622
953100, 18.746462
954000, 19.510376
954900, 19.513249
955800, 20.731326
956700, 17.901694
957600, 19.990168
958500, 19.993112
959400, 21.241144
960300, 18.341926
961200, 20.148267
962100, 20.151234
963000, 21.409136
963900, 18.486989
964800, 19.617249
965700, 19.620137
966600, 20.844887
967500, 17.999755
968400, 21.763167
969300, 21.766371
970200, 23.125095
971100, 19.968736
972000, 42.048899
972900, 42.055091
973800, 44.680300
974700, 38.581856
975600, 159.027300
976500, 159.050719
977400, 168.979155
978300, 145.915080
979200, 320.601161
980100, 320.648374
981000, 340.664234
981900, 294.166750
982800, 363.532423
983700, 363.585957
984600, 386.282114
985500, 333.558215
986400, 405.078985
987300, 405.138637
988200, 430.428640
989100, 371.679153
990000, 340.491914
990900, 340.542056
991800, 361.799741
992700, 312.417457
993600, 363.366367
994500, 363.419876
995400, 386.105666
996300, 333.405851
997200, 330.038444
998100, 330.087046
999000, 350.692097
999900, 302.825904
1000800, 302.966620
1001700, 303.011236
1002600, 321.926131
1003500, 277.986223
1004400, 312.091210
1005300, 312.137168
1006200, 331.621733
1007100, 286.358466
1008000, 362.063737
1008900, 362.117055
1009800, 384.721518
1010700, 332.210626
1011600, 364.205004
1012500, 364.258638
1013400, 386.996785
1014300, 334.175341
1015200, 398.488968
1016100, 398.547650
1017000, 423.426223
1017900, 365.632501
1018800, 393.412114
1019700, 393.470049
1020600, 418.031662
1021500, 360.974247
1022400, 426.941505
1023300, 427.004377
1024200, 453.659307
1025100, 391.739051
1026000, 465.764385
1026900, 465.832974
1027800, 494.911705
1028700, 427.360882
1029600, 332.351353
1030500, 332.400295
1031400, 353.149747
1032300, 304.948107
1033200, 182.125176
1034100, 182.151996
1035000, 193.522485
1035900, 167.108475
1036800, 32.809755
1037700, 32.814586
1038600, 34.862974
1039500, 30.104504
1040400, 31.331255
1041300, 31.335869
1042200, 33.291951
1043100, 28.747911
1044000, 32.101743
1044900, 32.106470
1045800, 34.110655
1046700, 29.454869
1047600, 32.355629
1048500, 32.360394
1049400, 34.380429
1050300, 29.687822
1051200, 31.502880
1052100, 31.507519
1053000, 33.474315
1053900, 28.905384
1054800, 34.948959
1055700, 34.954106
1056600, 37.136049
1057500, 32.067325
1058400, 67.525342
1059300, 67.535286
1060200, 71.751046
1061100, 61.957699
1062000, 255.378214
1062900, 255.415821
1063800, 271.359665
1064700, 234.321607
1065600, 514.845891
1066500, 514.921708
1067400, 547.064709
1068300, 472.395489
1069200, 583.788198
1070100, 583.874167
1071000, 620.321393
1071900, 535.653320
1072800, 650.506848
1073700, 650.602642
1074600, 691.215265
1075500, 596.870841
1076400, 546.787985
1077300, 546.868506
1078200, 581.005724
1079100, 501.703873
1080000, 583.521532
1080900, 583.607462
1081800, 620.038040
1082700, 535.408642
1083600, 530.001003
1084500, 530.079051
1085400, 563.168220
1086300, 486.301021
1087200, 486.526995
1088100, 486.598641
1089000, 516.973629
1089900, 446.411560
1090800, 501.179959
1091700, 501.253763
1092600, 532.543569
1093500, 459.856349
1094400, 581.429670
1095300, 581.515292
1096200, 617.815269
1097100, 533.489259
1098000, 584.868281
1098900, 584.954409
1099800, 621.469067
1100700, 536.644347
1101600, 639.924094
1102500, 640.018330
1103400, 679.970248
1104300, 587.160664
1105200, 631.771294
1106100, 631.864329
1107000, 671.307249
1107900, 579.680084
1108800, 685.615356
1109700, 685.716321
1110600, 728.520848
1111500, 629.084561
1112400, 747.960110
1113300, 748.070255
1114200, 794.767107
1115100, 686.288825
1116000, 533.715248
1116900, 533.793844
1117800, 567.114902
1118700, 489.709018
1119600, 292.470552
1120500, 292.513621
1121400, 310.773224
1122300, 268.355583
1123200, 33.323922
1124100, 33.328829
1125000, 35.409317
1125900, 30.576276
1126800, 31.822253
1127700, 31.826939
1128600, 33.813674
1129500, 29.198424
1130400, 32.604815
1131300, 32.609616
1132200, 34.645209
1133100, 29.916462
1134000, 32.862680
1134900, 32.867519
1135800, 34.919211
1136700, 30.153065
1137600, 31.996567
1138500, 32.001278
1139400, 33.998897
1140300, 29.358365
1141200, 35.496650
1142100, 35.501877
1143000, 37.718014
1143900, 32.569858
1144800, 68.583542
1145700, 68.593642
1146600, 72.875469
1147500, 62.928648
1148400, 259.380288
1149300, 259.418485
1150200, 275.612187
1151100, 237.993699
1152000, 522.914126
1152900, 522.991131
1153800, 555.637850
1154700, 479.798477
1155600, 592.936839
1156500, 593.024156
1157400, 630.042552
1158300, 544.047632
1159200, 660.701048
1160100, 660.798344
1161000, 702.047414
1161900, 606.224503
1162800, 555.356790
1163700, 555.438573
1164600, 590.110761
1165500, 509.566157
1166400, 592.665995
1167300, 592.753271
1168200, 629.754758
1169100, 543.799119
1170000, 538.306736
1170900, 538.386007
1171800, 571.993722
1172700, 493.921925
1173600, 494.151440
1174500, 494.224209
1175400, 525.075209
1176300, 453.407350
1177200, 509.034033
1178100, 509.108994
1179000, 540.889147
1179900, 467.062834
1180800, 590.541350
1181700, 590.628314
1182600, 627.497155
1183500, 541.849657
1184400, 594.033848
1185300, 594.121326
1186200, 631.208212
1187100, 545.054190
1188000, 649.952450
1188900, 650.048163
1189800, 690.626174
1190700, 596.362156
1191600, 641.671887
1192500, 641.766380
1193400, 681.827416
1194300, 588.764346
1195200, 696.359748
1196100, 696.462294
1197000, 739.937619
1197900, 638.943049
1198800, 759.681517
1199700, 759.793388
1200600, 807.222034
1201500, 697.043771
1202400, 542.079188
1203300, 542.159016
1204200, 576.002253
1205100, 497.383329
1206000, 297.053906
1206900, 297.097651
1207800, 315.643402
1208700, 272.561028
1209600, 21.819354
1210500, 21.822567
1211400, 23.184799
1212300, 20.020291
1213200, 20.836113
1214100, 20.839181
1215000, 22.140027
1215900, 19.118120
1216800, 21.348507
1217700, 21.351651
1218600, 22.684487
1219500, 19.588267
1220400, 21.517349
1221300, 21.520517
1222200, 22.863894
1223100, 19.743186
1224000, 20.950248
1224900, 20.953333
1225800, 22.261305
1226700, 19.222844
1227600, 23.241982
1228500, 23.245404
1229400, 24.696454
1230300, 21.325619
1231200, 44.906137
1232100, 44.912750
1233000, 47.716342
1233900, 41.203508
1234800, 169.833263
1235700, 169.858272
1236600, 180.461350
1237500, 155.830062
1238400, 342.386126
1239300, 342.436546
1240200, 363.812491
1241100, 314.155486
1242000, 388.234582
1242900, 388.291754
1243800, 412.530123
1244700, 356.223616
1245600, 432.604248
1246500, 432.667953
1247400, 459.676421
1248300, 396.934886
1249200, 363.628463
1250100, 363.682011
1251000, 386.384164
1251900, 333.646336
1252800, 388.057242
1253700, 388.114388
1254600, 412.341685
1255500, 356.060899
1256400, 352.464676
1257300, 352.516580
1258200, 374.521752
1259100, 323.403033
1260000, 323.553311
1260900, 323.600958
1261800, 343.801128
1262700, 296.875487
1263600, 333.297920
1264500, 333.347002
1265400, 354.155549
1266300, 305.816627
1267200, 386.666099
1268100, 386.723039
1269000, 410.863484
1269900, 354.784458
1270800, 388.952866
1271700, 389.010143
1272600, 413.293356
1273500, 356.882676
1274400, 425.566437
1275300, 425.629106
1276200, 452.198187
1277100, 390.477361
1278000, 420.144609
1278900, 420.206480
1279800, 446.437065
1280700, 385.502578
1281600, 455.952334
1282500, 456.019478
1283400, 484.485620
1284300, 418.357861
1285200, 497.413243
1286100, 497.486493
1287000, 528.541134
1287900, 456.400208
1288800, 354.934747
1289700, 354.987015
1290600, 377.146400
1291500, 325.669441
1292400, 194.500648
1293300, 194.529290
1294200, 206.672408
1295100, 178.463556
1296000, 18.990881
1296900, 18.993677
1297800, 20.179321
1298700, 17.425033
1299600, 18.135099
1300500, 18.137769
1301400, 19.269985
1302300, 16.639812
1303200, 18.581071
1304100, 18.583807
1305000, 19.743866
1305900, 17.049012
1306800, 18.728025
1307700, 18.730783
1308600, 19.900016
1309500, 17.183850
1310400, 18.234438
1311300, 18.237123
1312200, 19.375541
1313100, 16.730960
1314000, 20.229091
1314900, 20.232070
1315800, 21.495018
1316700, 18.561149
1317600, 39.084892
1318500, 39.090648
1319400, 41.530806
1320300, 35.862239
1321200, 147.817540
1322100, 147.839308
1323000, 157.067894
1323900, 135.629594
1324800, 298.002136
1325700, 298.046020
1326600, 316.650972
1327500, 273.431073
1328400, 337.907193
1329300, 337.956953
1330200, 359.053269
1331100, 310.045853
1332000, 376.525157
1332900, 376.580604
1333800, 400.087927
1334700, 345.479664
1335600, 316.490799
1336500, 316.537406
1337400, 336.296647
1338300, 290.395297
1339200, 337.752842
1340100, 337.802580
1341000, 358.889258
1341900, 309.904229
1342800, 306.774189
1343700, 306.819365
1344600, 325.971976
1345500, 281.479848
1346400, 281.610645
1347300, 281.652116
1348200, 299.233709
