# ENERGY DEMAND GROUP 49
# Household in Rotterdam with an annual energy consumption of 8.51e+09 J.
#
# time [s], power [W]
232200, 331.853132
233100, 347.076118
234000, 337.448394
234900, 325.370447
235800, 328.524716
236700, 343.595019
237600, 353.160134
238500, 340.519832
239400, 343.820966
240300, 359.592948
241200, 382.094559
242100, 368.418637
243000, 371.990233
243900, 389.054414
244800, 377.279967
245700, 363.776369
246600, 367.302960
247500, 384.152124
248400, 325.494452
249300, 313.844359
250200, 316.886891
251100, 331.423335
252000, 209.723976
252900, 202.217538
253800, 204.177915
254700, 213.544099
255600, 126.202509
256500, 121.685471
257400, 122.865138
258300, 128.501288
259200, 19.743295
260100, 19.036644
261000, 19.221192
261900, 20.102920
262800, 19.029773
263700, 18.348659
264600, 18.526538
265500, 19.376400
266400, 20.193538
267300, 19.470771
268200, 19.659528
269100, 20.561363
270000, 20.439197
270900, 19.707638
271800, 19.898692
272700, 20.811497
273600, 20.175462
274500, 19.453342
275400, 19.641931
276300, 20.542958
277200, 20.896529
278100, 20.148600
279000, 20.343929
279900, 21.277159
280800, 44.239506
281700, 42.656087
282600, 43.069612
283500, 45.045329
284400, 158.936040
285300, 153.247404
286200, 154.733045
287100, 161.831061
288000, 332.149061
288900, 320.260787
289800, 323.365521
290700, 338.199158
291600, 387.661923
292500, 373.786734
293400, 377.410370
294300, 394.723187
295200, 426.166649
296100, 410.913299
297000, 414.896855
297900, 433.929277
298800, 434.019927
299700, 418.485493
300600, 422.542457
301500, 441.925603
302400, 401.337025
303300, 386.972377
304200, 390.723840
305100, 408.647381
306000, 381.441911
306900, 367.789348
307800, 371.354843
308700, 388.389878
309600, 368.490841
310500, 355.301823
311400, 358.746259
312300, 375.202904
313200, 341.709121
314100, 329.478674
315000, 332.672770
315900, 347.933355
316800, 362.471588
317700, 349.498011
318600, 352.886183
319500, 369.074010
320400, 358.836076
321300, 345.992621
322200, 349.346810
323100, 365.372277
324000, 375.543635
324900, 362.102183
325800, 365.612545
326700, 382.384165
327600, 406.311942
328500, 391.769231
329400, 395.567197
330300, 413.712916
331200, 401.192197
332100, 386.832733
333000, 390.582842
333900, 408.499916
334800, 346.124485
335700, 333.736003
336600, 336.971372
337500, 352.429145
338400, 223.016407
339300, 215.034207
340200, 217.118834
341100, 227.078652
342000, 134.201299
342900, 129.397969
343800, 130.652404
344700, 136.645777
345600, 23.947129
346500, 23.090014
347400, 23.313858
348300, 24.383326
349200, 23.081680
350100, 22.255541
351000, 22.471295
351900, 23.502113
352800, 24.493239
353700, 23.616578
354600, 23.845526
355500, 24.939384
356400, 24.791206
357300, 23.903879
358200, 24.135613
359100, 25.242778
360000, 24.471315
360900, 23.595438
361800, 23.824182
362700, 24.917060
363600, 25.345914
364500, 24.438734
365400, 24.675652
366300, 25.807590
367200, 53.659187
368100, 51.738618
369000, 52.240193
369900, 54.636589
370800, 192.777438
371700, 185.877551
372600, 187.679521
373500, 196.288880
374400, 402.871776
375300, 388.452196
376200, 392.218005
377100, 410.210088
378000, 470.204694
378900, 453.375135
379800, 457.770332
380700, 478.769475
381600, 516.908025
382500, 498.406861
383400, 503.238614
384300, 526.323508
385200, 526.433459
386100, 507.591362
387000, 512.512152
387900, 536.022448
388800, 486.791562
389700, 469.368326
390600, 473.918568
391500, 495.658473
392400, 462.660288
393300, 446.100758
394200, 450.425435
395100, 471.087648
396000, 446.951617
396900, 430.954332
397800, 435.132173
398700, 455.092843
399600, 414.467409
400500, 399.632798
401400, 403.506996
402300, 422.016935
403200, 439.650716
404100, 423.914745
405000, 428.024342
405900, 447.658957
406800, 435.241114
407700, 419.662971
408600, 423.731350
409500, 443.169034
410400, 455.506124
411300, 439.202656
412200, 443.460460
413100, 463.803171
414000, 492.825761
414900, 475.186550
415800, 479.793196
416700, 501.802586
417600, 486.615897
418500, 469.198949
419400, 473.747549
420300, 495.479609
421200, 419.822913
422100, 404.796618
423000, 408.720876
423900, 427.469990
424800, 270.502092
425700, 260.820286
426600, 263.348781
427500, 275.429290
428400, 162.776061
429300, 156.949983
430200, 158.471518
431100, 165.741028
432000, 41.247252
432900, 39.770931
433800, 40.156486
434700, 41.998571
435600, 39.756576
436500, 38.333609
437400, 38.705230
438300, 40.480742
439200, 42.187888
440100, 40.677900
441000, 41.072248
441900, 42.956341
442800, 42.701115
443700, 41.172757
444600, 41.571902
445500, 43.478916
446400, 42.150125
447300, 40.641489
448200, 41.035483
449100, 42.917890
450000, 43.656561
450900, 42.094006
451800, 42.502082
452700, 44.451765
453600, 92.424189
454500, 89.116144
455400, 89.980071
456300, 94.107696
457200, 332.045626
458100, 320.161055
459000, 323.264822
459900, 338.093840
460800, 693.918400
461700, 669.081684
462600, 675.568026
463500, 706.558128
464400, 809.894631
465300, 780.906896
466200, 788.477316
467100, 824.646867
468000, 890.337846
468900, 858.470888
469800, 866.793244
470700, 906.555356
471600, 906.744739
472500, 874.290547
473400, 882.766264
474300, 923.261101
475200, 838.464349
476100, 808.454047
477000, 816.291520
477900, 853.736983
478800, 796.899921
479700, 768.377292
480600, 775.826245
481500, 811.415458
482400, 769.842836
483300, 742.288634
484200, 749.484673
485100, 783.865528
486000, 713.891065
486900, 688.339487
487800, 695.012522
488700, 726.894595
489600, 757.267547
490500, 730.163439
491400, 737.241932
492300, 771.061180
493200, 749.672316
494100, 722.840057
495000, 729.847554
495900, 763.327602
496800, 784.577375
497700, 756.495795
498600, 763.829563
499500, 798.868457
500400, 848.857835
501300, 818.475529
502200, 826.410154
503100, 864.319786
504000, 838.161779
504900, 808.162307
505800, 815.996951
506700, 853.428902
507600, 723.115544
508500, 697.233805
509400, 703.993064
510300, 736.287099
511200, 465.920897
512100, 449.244664
513000, 453.599819
513900, 474.407649
514800, 280.370358
515700, 270.335346
516600, 272.956084
517500, 285.477305
518400, 38.226999
519300, 36.858779
520200, 37.216102
521100, 38.923304
522000, 36.845475
522900, 35.526702
523800, 35.871112
524700, 37.516616
525600, 39.098759
526500, 37.699337
527400, 38.064809
528300, 39.810943
529200, 39.574405
530100, 38.157959
531000, 38.527877
531900, 40.295254
532800, 39.063761
533700, 37.665592
534600, 38.030737
535500, 39.775308
536400, 40.459891
537300, 39.011751
538200, 39.389946
539100, 41.196868
540000, 85.656601
540900, 82.590781
541800, 83.391449
542700, 87.216836
543600, 307.732207
544500, 296.717861
545400, 299.594361
546300, 313.337552
547200, 643.107525
548100, 620.089431
549000, 626.100823
549900, 654.821733
550800, 750.591615
551700, 723.726452
552600, 730.742542
553500, 764.263646
554400, 825.144525
555300, 795.610966
556200, 803.323933
557100, 840.174538
558000, 840.350055
558900, 810.272260
559800, 818.127359
560700, 855.657037
561600, 777.069368
562500, 749.256514
563400, 756.520103
564300, 791.223692
565200, 738.548418
566100, 712.114305
567000, 719.017822
567900, 752.001082
568800, 713.472537
569700, 687.935939
570600, 694.605062
571500, 726.468444
572400, 661.617729
573300, 637.937118
574200, 644.121532
575100, 673.669100
576000, 701.818050
576900, 676.698590
577800, 683.258773
578700, 714.601670
579600, 694.778965
580500, 669.911448
581400, 676.405834
582300, 707.434369
583200, 727.128167
584100, 701.102808
585000, 707.899575
585900, 740.372811
586800, 786.701810
587700, 758.544192
588600, 765.897819
589500, 801.031589
590400, 776.788954
591300, 748.986136
592200, 756.247103
593100, 790.938169
594000, 670.166764
594900, 646.180166
595800, 652.444491
596700, 682.373856
597600, 431.804712
598500, 416.349565
599400, 420.385822
600300, 439.670038
601200, 259.840763
602100, 250.540547
603000, 252.969386
603900, 264.573765
604800, 15.687676
605700, 15.126183
606600, 15.272822
607500, 15.973427
608400, 15.120723
609300, 14.579522
610200, 14.720862
611100, 15.396147
612000, 16.045430
612900, 15.471132
613800, 15.621116
614700, 16.337698
615600, 16.240627
616500, 15.659343
617400, 15.811151
618300, 16.536450
619200, 16.031068
620100, 15.457284
621000, 15.607133
621900, 16.323074
622800, 16.604014
623700, 16.009724
624600, 16.164928
625500, 16.906457
626400, 35.151934
627300, 33.893777
628200, 34.222357
629100, 35.792227
630000, 126.287785
630900, 121.767695
631800, 122.948159
632700, 128.588118
633600, 263.919807
634500, 254.473594
635400, 256.940561
636300, 268.727108
637200, 308.029352
638100, 297.004370
639000, 299.883648
639900, 313.640109
640800, 338.624531
641700, 326.504487
642600, 329.669751
643500, 344.792579
644400, 344.864608
645300, 332.521219
646200, 335.744811
647100, 351.146319
648000, 318.895348
648900, 307.481451
649800, 310.462297
650700, 324.704029
651600, 303.087040
652500, 292.238953
653400, 295.072033
654300, 308.607772
655200, 292.796347
656100, 282.316585
657000, 285.053474
657900, 298.129635
658800, 271.516063
659700, 261.797965
660600, 264.335938
661500, 276.461730
662400, 288.013555
663300, 277.704978
664200, 280.397160
665100, 293.259723
666000, 285.124841
666900, 274.919657
667800, 277.584837
668700, 290.318391
669600, 298.400373
670500, 287.720032
671400, 290.509304
672300, 303.835738
673200, 322.848329
674100, 311.292947
675000, 314.310744
675900, 328.729014
676800, 318.780271
677700, 307.370492
678600, 310.350263
679500, 324.586855
680400, 275.024434
681300, 265.180764
682200, 267.751531
683100, 280.034006
684000, 177.204918
684900, 170.862403
685800, 172.518810
686700, 180.432707
687600, 106.633994
688500, 102.817352
689400, 103.814104
690300, 108.576333
691200, 16.503261
692100, 15.912577
693000, 16.066840
693900, 16.803868
694800, 15.906833
695700, 15.337496
696600, 15.486184
697500, 16.196576
698400, 16.879615
699300, 16.275460
700200, 16.433241
701100, 17.187078
702000, 17.084960
702900, 16.473456
703800, 16.633156
704700, 17.396163
705600, 16.864506
706500, 16.260892
707400, 16.418532
708300, 17.171693
709200, 17.467240
710100, 16.842052
711000, 17.005326
711900, 17.785406
712800, 36.979447
713700, 35.655879
714600, 36.001541
715500, 37.653027
716400, 132.853354
717300, 128.098269
718200, 129.340104
719100, 135.273279
720000, 277.640721
720900, 267.703409
721800, 270.298631
722700, 282.697949
723600, 324.043475
724500, 312.445316
725400, 315.474284
726300, 329.945929
727200, 356.229265
728100, 343.479113
729000, 346.808935
729900, 362.717983
730800, 362.793757
731700, 349.808649
732600, 353.199832
733500, 369.402048
734400, 335.474382
735300, 323.467089
736200, 326.602906
737100, 341.585050
738000, 318.844217
738900, 307.432150
739800, 310.412518
740700, 324.651966
741600, 308.018522
742500, 296.993928
743400, 299.873105
744300, 313.629082
745200, 285.631898
746100, 275.408566
747000, 278.078486
747900, 290.834685
748800, 302.987077
749700, 292.142569
750600, 294.974714
751500, 308.505989
752400, 299.948182
753300, 289.212441
754200, 292.016181
755100, 305.411740
756000, 313.913896
756900, 302.678295
757800, 305.612577
758700, 319.631839
759600, 339.632875
760500, 327.476741
761400, 330.651430
762300, 345.819290
763200, 335.353322
764100, 323.350362
765000, 326.485048
765900, 341.461785
766800, 289.322666
767700, 278.967233
768600, 281.671652
769500, 294.592680
770400, 186.417616
771300, 179.745360
772200, 181.487882
773100, 189.813214
774000, 112.177784
774900, 108.162718
775800, 109.211290
776700, 114.221103
777600, 16.700419
778500, 16.102678
779400, 16.258784
780300, 17.004618
781200, 16.096866
782100, 15.520727
783000, 15.671191
783900, 16.390071
784800, 17.081270
785700, 16.469897
786600, 16.629563
787500, 17.392405
788400, 17.289068
789300, 16.670258
790200, 16.831866
791100, 17.603988
792000, 17.065980
792900, 16.455155
793800, 16.614677
794700, 17.376837
795600, 17.675914
796500, 17.043258
797400, 17.208482
798300, 17.997881
799200, 37.421226
800100, 36.081846
801000, 36.431637
801900, 38.102853
802800, 134.440502
803700, 129.628609
804600, 130.885280
805500, 136.889336
806400, 280.957586
807300, 270.901557
808200, 273.527784
809100, 286.075231
810000, 327.914696
810900, 316.177978
811800, 319.243132
812700, 333.887664
813600, 360.484997
814500, 347.582524
815400, 350.952126
816300, 367.051233
817200, 367.127912
818100, 353.987676
819000, 357.419372
819900, 373.815150
820800, 339.482164
821700, 327.331424
822600, 330.504704
823500, 345.665834
824400, 322.653324
825300, 311.104922
826200, 314.120896
827100, 328.530457
828000, 311.698299
828900, 300.541999
829800, 303.455572
830700, 317.375886
831600, 289.044231
832500, 278.698765
833400, 281.400581
834300, 294.309174
835200, 306.606745
836100, 295.632682
837000, 298.498662
837900, 312.191589
838800, 303.531546
839700, 292.667550
840600, 295.504784
841500, 309.060375
842400, 317.664102
843300, 306.294274
844200, 309.263612
845100, 323.450356
846000, 343.690337
846900, 331.388978
847800, 334.601593
848700, 349.950658
849600, 339.359657
850500, 327.213302
851400, 330.385437
852300, 345.541096
853200, 292.779091
854100, 282.299946
855000, 285.036673
855900, 298.112064
856800, 188.644674
857700, 181.892707
858600, 183.656047
859500, 192.080838
860400, 113.517928
861300, 109.454896
862200, 110.515995
863100, 115.585658
864000, 17.758902
864900, 17.123276
865800, 17.289275
866700, 18.082380
867600, 17.117095
868500, 16.504440
869400, 16.664441
870300, 17.428883
871200, 18.163891
872100, 17.513769
873000, 17.683554
873900, 18.494746
874800, 18.384859
875700, 17.726828
876600, 17.898679
877500, 18.719739
878400, 18.147632
879300, 17.498092
880200, 17.667726
881100, 18.478191
882000, 18.796224
882900, 18.123470
883800, 18.299166
884700, 19.138597
885600, 39.793005
886500, 38.368735
887400, 38.740696
888300, 40.517835
889200, 142.961421
890100, 137.844548
891000, 139.180868
891900, 145.565464
892800, 298.764847
893700, 288.071460
894600, 290.864139
895500, 304.206850
896400, 348.698126
897300, 336.217528
898200, 339.476953
899100, 355.049664
900000, 383.332752
900900, 369.612513
901800, 373.195682
902700, 390.315161
903600, 390.396700
904500, 376.423627
905400, 380.072826
906300, 397.507778
907200, 360.998747
908100, 348.077886
909000, 351.452290
909900, 367.574341
910800, 343.103285
911700, 330.822938
912600, 334.030066
913500, 349.352914
914400, 331.453924
915300, 319.590531
916200, 322.688768
917100, 337.491360
918000, 307.364028
918900, 296.362860
919800, 299.235918
920700, 312.962666
921600, 326.039665
922500, 314.370059
923400, 317.417686
924300, 331.978480
925200, 322.769557
926100, 311.216994
927000, 314.234055
927900, 328.648807
928800, 337.797844
929700, 325.707389
930600, 328.864925
931500, 343.950834
932400, 365.473636
933300, 352.392610
934200, 355.808843
935100, 372.130741
936000, 360.868476
936900, 347.952278
937800, 351.325464
938700, 367.441698
939600, 311.335605
940500, 300.192286
941400, 303.102469
942300, 317.006585
943200, 200.601087
944100, 193.421176
945000, 195.296277
945900, 204.255037
946800, 120.712762
947700, 116.392213
948600, 117.520565
949500, 122.911546
950400, 21.540210
951300, 20.769243
952200, 20.970588
953100, 21.932565
954000, 20.761746
954900, 20.018642
955800, 20.212711
956700, 21.139922
957600, 22.031430
958500, 21.242882
959400, 21.448819
960300, 22.432733
961200, 22.299448
962100, 21.501307
963000, 21.709749
963900, 22.705633
964800, 22.011710
965700, 21.223867
966600, 21.429619
967500, 22.412653
968400, 22.798403
969300, 21.982403
970200, 22.195509
971100, 23.213676
972000, 48.265916
972900, 46.538383
973800, 46.989545
974700, 49.145080
975600, 173.401429
976500, 167.195048
977400, 168.815902
978300, 176.559937
979200, 362.379241
980100, 349.408969
981000, 352.796277
981900, 368.979981
982800, 422.944545
983700, 407.806520
984600, 411.759958
985500, 430.648482
986400, 464.953736
987300, 448.312120
988200, 452.658234
989100, 473.422871
990000, 473.521772
990900, 456.573488
991800, 460.999692
992700, 482.146974
993600, 437.864271
994500, 422.192240
995400, 426.285138
996300, 445.839972
997200, 416.158425
998100, 401.263289
999000, 405.153294
999900, 423.738753
1000800, 402.028628
1001700, 387.639226
1002600, 391.397154
1003500, 409.351582
1004400, 372.809399
1005300, 359.465812
1006200, 362.950615
1007100, 379.600125
1008000, 395.461539
1008900, 381.307187
1009800, 385.003729
1010700, 402.664874
1011600, 391.495145
1012500, 377.482757
1013400, 381.142224
1014300, 398.626232
1015200, 409.723324
1016100, 395.058514
1017000, 398.888367
1017900, 417.186437
1018800, 443.291975
1019700, 427.425676
1020600, 431.569309
1021500, 451.366541
1022400, 437.706262
1023300, 422.039887
1024200, 426.131308
1025100, 445.679085
1026000, 377.626623
1026900, 364.110617
1027800, 367.640449
1028700, 384.505094
1029600, 243.313999
1030500, 234.605308
1031400, 236.879665
1032300, 247.745965
1033200, 146.415482
1034100, 141.174982
1035000, 142.543588
1035900, 149.082441
1036800, 37.101501
1037700, 35.773565
1038600, 36.120368
1039500, 37.777305
1040400, 35.760653
1041300, 34.480708
1042200, 34.814978
1043100, 36.412034
1044000, 37.947595
1044900, 36.589375
1045800, 36.944087
1046700, 38.638810
1047600, 38.409237
1048500, 37.034494
1049400, 37.393521
1050300, 39.108861
1051200, 37.913627
1052100, 36.556623
1053000, 36.911018
1053900, 38.604224
1054800, 39.268651
1055700, 37.863148
1056600, 38.230209
1057500, 39.983930
1058400, 83.134658
1059300, 80.159104
1060200, 80.936198
1061100, 84.648956
1062000, 298.671808
1062900, 287.981752
1063800, 290.773561
1064700, 304.112117
1065600, 624.172845
1066500, 601.832461
1067400, 607.666863
1068300, 635.542158
1069200, 728.492337
1070100, 702.418151
1071000, 709.227670
1071900, 741.761829
1072800, 800.850225
1073700, 772.186207
1074600, 779.672085
1075500, 815.437717
1076400, 815.608066
1077300, 786.415836
1078200, 794.039661
1079100, 830.464372
1080000, 754.190520
1080900, 727.196545
1081800, 734.246276
1082700, 767.928105
1083600, 716.803721
1084500, 691.147894
1085400, 697.848155
1086300, 729.860306
1087200, 692.466137
1088100, 667.681400
1089000, 674.154167
1089900, 705.079412
1090800, 642.138063
1091700, 619.154668
1092600, 625.156998
1093500, 653.834612
1094400, 681.154787
1095300, 656.774906
1096200, 663.141941
1097100, 693.562025
1098000, 674.322950
1098900, 650.187594
1099800, 656.490769
1100700, 686.605747
1101600, 705.719711
1102500, 680.460603
1103400, 687.057257
1104300, 718.574401
1105200, 763.539359
1106100, 736.210771
1107000, 743.347888
1107900, 777.447233
1108800, 753.918361
1109700, 726.934128
1110600, 733.981314
1111500, 767.650989
1112400, 650.435393
1113300, 627.155020
1114200, 633.234908
1115100, 662.283078
1116000, 419.091311
1116900, 404.091202
1117800, 408.008621
1118700, 426.725062
1119600, 252.190407
1120500, 243.164012
1121400, 245.521340
1122300, 256.784057
1123200, 34.384813
1124100, 33.154113
1125000, 33.475522
1125900, 35.011133
1126800, 33.142146
1127700, 31.955923
1128600, 32.265716
1129500, 33.745831
1130400, 35.168953
1131300, 33.910187
1132200, 34.238925
1133100, 35.809556
1134000, 35.596792
1134900, 34.322713
1135800, 34.655451
1136700, 36.245188
1137600, 35.137473
1138500, 33.879833
1139400, 34.208278
1140300, 35.777502
1141200, 36.393278
1142100, 35.090690
1143000, 35.430873
1143900, 37.056182
1144800, 77.047278
1145700, 74.289603
1146600, 75.009796
1147500, 78.450695
1148400, 276.802125
1149300, 266.894828
1150200, 269.482212
1151100, 281.844077
1152000, 578.468958
1152900, 557.764407
1153800, 563.171595
1154700, 589.005774
1155600, 675.149850
1156500, 650.984898
1157400, 657.295803
1158300, 687.447709
1159200, 742.209468
1160100, 715.644319
1161000, 722.582057
1161900, 755.728818
1162800, 755.886694
1163700, 728.832010
1164600, 735.897595
1165500, 769.655175
1166400, 698.966332
1167300, 673.948941
1168200, 680.482468
1169100, 711.698009
1170000, 664.317112
1170900, 640.539885
1171800, 646.749531
1172700, 676.417653
1173600, 641.761601
1174500, 618.791681
1175400, 624.790491
1176300, 653.451293
1177200, 595.118707
1178100, 573.818228
1179000, 579.381048
1179900, 605.958798
1180800, 631.278504
1181700, 608.683794
1182600, 614.584615
1183500, 642.777246
1184400, 624.946916
1185300, 602.578826
1186200, 608.420463
1187100, 636.330328
1188000, 654.044708
1188900, 630.635150
1189800, 636.748776
1190700, 665.958136
1191600, 707.630620
1192500, 682.303117
1193400, 688.917632
1194300, 720.520116
1195200, 698.714102
1196100, 673.705738
1197000, 680.236907
1197900, 711.441184
1198800, 602.808480
1199700, 581.232769
1200600, 586.867469
1201500, 613.788640
1202400, 388.404135
1203300, 374.502381
1204200, 378.132954
1205100, 395.478919
1206000, 233.724237
1206900, 225.358783
1207800, 227.543500
1208700, 237.981526
1209600, 16.174363
1210500, 15.595451
1211400, 15.746639
1212300, 16.468979
1213200, 15.589822
1214100, 15.031831
1215000, 15.177555
1215900, 15.873790
1216800, 16.543217
1217700, 15.951102
1218600, 16.105738
1219500, 16.844551
1220400, 16.744469
1221300, 16.145151
1222200, 16.301669
1223100, 17.049470
1224000, 16.528409
1224900, 15.936824
1225800, 16.091322
1226700, 16.829474
1227600, 17.119130
1228500, 16.506402
1229400, 16.666422
1230300, 17.430955
1231200, 36.242472
1232100, 34.945282
1233000, 35.284056
1233900, 36.902629
1234800, 130.205681
1235700, 125.545362
1236600, 126.762448
1237500, 132.577379
1238400, 272.107539
1239300, 262.368270
1240200, 264.911772
1241100, 277.063979
1242000, 317.585518
1242900, 306.218503
1243800, 309.187106
1244700, 323.370341
1245600, 349.129869
1246500, 336.633818
1247400, 339.897279
1248300, 355.489272
1249200, 355.563535
1250100, 342.837211
1251000, 346.160810
1251900, 362.040127
1252800, 328.788616
1253700, 317.020619
1254600, 320.093942
1255500, 334.777503
1256400, 312.489878
1257300, 301.305245
1258200, 304.226217
1259100, 318.181883
1260000, 301.879932
1260900, 291.075050
1261800, 293.896847
1262700, 307.378677
1263600, 279.939458
1264500, 269.919869
1265400, 272.536579
1266300, 285.038557
1267200, 296.948760
1268100, 286.320375
1269000, 289.096077
1269900, 302.357684
1270800, 293.970428
1271700, 283.448643
1272600, 286.196506
1273500, 299.325101
1274400, 307.657815
1275300, 296.646131
1276200, 299.521936
1277100, 313.261804
1278000, 332.864233
1278900, 320.950362
1279800, 324.061782
1280700, 338.927358
1281600, 328.669969
1282500, 316.906219
1283400, 319.978433
1284300, 334.656694
1285200, 283.556670
1286100, 273.407615
1287000, 276.058136
1287900, 288.721657
1288800, 182.702445
1289700, 176.163162
1290600, 177.870958
1291500, 186.030371
1292400, 109.942160
1293300, 106.007112
1294200, 107.034787
1295100, 111.944757
1296000, 17.015251
1296900, 16.406242
1297800, 16.565290
1298700, 17.325184
1299600, 16.400320
1300500, 15.813320
1301400, 15.966621
1302300, 16.699052
1303200, 17.403281
1304100, 16.780383
1305000, 16.943059
1305900, 17.720282
1306800, 17.614996
1307700, 16.984521
1308600, 17.149175
1309500, 17.935854
1310400, 17.387703
1311300, 16.765363
1312200, 16.927893
1313100, 17.704420
1314000, 18.009136
1314900, 17.364553
1315800, 17.532892
1316700, 18.337172
1317600, 38.126681
1318500, 36.762051
1319400, 37.118437
1320300, 38.821158
1321200, 136.974938
1322100, 132.072333
1323000, 133.352695
1323900, 139.469938
1324800, 286.254124
1325700, 276.008521
1326600, 278.684257
1327500, 291.468245
1328400, 334.096456
1329300, 322.138481
1330200, 325.261419
1331100, 340.182025
1332000, 367.280764
1332900, 354.135057
1333800, 357.568182
1334700, 373.970786
1335600, 374.048910
1336500, 360.660958
1337400, 364.157347
1338300, 380.862213
1339200, 345.881991
1340100, 333.502189
1341000, 336.735290
1341900, 352.182234
1342800, 328.735899
1343700, 316.969789
1344600, 320.042619
1345500, 334.723825
1346400, 317.574353
1347300, 306.207737
1348200, 309.176235
