# ENERGY DEMAND GROUP 02
# Industrial building in Amsterdam with an annual energy consumption of 5.68e+12 J.
#
# time [s], power [kW]
148500, 291.135643
149400, 287.562490
150300, 294.707294
151200, 268.536524
152100, 267.162673
153000, 263.883744
153900, 270.440224
154800, 244.345036
155700, 243.094951
156600, 240.111409
157500, 246.077239
158400, 213.803475
159300, 212.709642
160200, 210.099024
161100, 215.319163
162000, 181.232506
162900, 180.305308
163800, 178.092393
164700, 182.517293
165600, 156.192465
166500, 155.393374
167400, 153.486207
168300, 157.299740
169200, 136.001342
170100, 135.305550
171000, 133.644924
171900, 136.965478
172800, 160.860482
173700, 160.037509
174600, 158.073344
175500, 162.000849
176400, 161.104339
177300, 160.280119
178200, 158.312976
179100, 162.246434
180000, 156.799278
180900, 155.997082
181800, 154.082506
182700, 157.910854
183600, 159.378345
184500, 158.562955
185400, 156.616887
186300, 160.508205
187200, 157.298215
188100, 156.493467
189000, 154.572799
189900, 158.413328
190800, 159.740965
191700, 158.923720
192600, 156.973224
193500, 160.873396
194400, 242.061144
195300, 240.822743
196200, 237.867088
197100, 243.777155
198000, 313.922166
198900, 312.316119
199800, 308.483014
200700, 316.147612
201600, 304.299322
202500, 302.742507
203400, 299.026901
204300, 306.456551
205200, 313.370822
206100, 311.767595
207000, 307.941223
207900, 315.592359
208800, 315.963739
209700, 314.347247
210600, 310.489214
211500, 318.203658
212400, 311.359884
213300, 309.766946
214200, 305.965128
215100, 313.567166
216000, 305.723090
216900, 304.158990
217800, 300.426000
218700, 307.890411
219600, 316.835872
220500, 315.214919
221400, 311.346237
222300, 319.081974
223200, 329.940115
224100, 328.252119
225000, 324.223430
225900, 332.279115
226800, 341.891064
227700, 340.141927
228600, 335.967312
229500, 344.314787
230400, 317.327010
231300, 315.703544
232200, 311.828865
233100, 319.576594
234000, 311.073443
234900, 309.481970
235800, 305.683650
236700, 313.278694
237600, 285.458735
238500, 283.998309
239400, 280.512754
240300, 287.482399
241200, 259.742787
242100, 258.413925
243000, 255.242371
243900, 261.584146
244800, 227.276606
245700, 226.113843
246600, 223.338713
247500, 228.887807
248400, 192.653130
249300, 191.667504
250200, 189.315139
251100, 194.018880
252000, 166.035156
252900, 165.185709
253800, 163.158359
254700, 167.212207
255600, 144.571660
256500, 143.832022
257400, 142.066749
258300, 145.596552
259200, 153.855726
260100, 153.068590
261000, 151.189956
261900, 154.946435
262800, 154.088965
263700, 153.300635
264600, 151.419153
265500, 155.181327
266400, 149.971369
267300, 149.204106
268200, 147.372901
269100, 151.034541
270000, 152.438130
270900, 151.658246
271800, 149.796921
272700, 153.518789
273600, 150.448581
274500, 149.678876
275400, 147.841843
276300, 151.515135
277200, 152.784960
278100, 152.003302
279000, 150.137741
279900, 153.868078
280800, 231.520462
281700, 230.335988
282600, 227.509039
283500, 233.161749
284400, 300.252257
285300, 298.716146
286200, 295.049957
287100, 302.380795
288000, 291.048446
288900, 289.559423
289800, 286.005615
290700, 293.111736
291600, 299.724922
292500, 298.191509
293400, 294.531758
294300, 301.849721
295200, 302.204929
296100, 300.658828
297000, 296.968796
297900, 304.347310
298800, 297.801551
299700, 296.277979
300600, 292.641713
301500, 299.912716
302400, 292.410215
303300, 290.914224
304200, 287.343789
305100, 294.483159
306000, 303.039085
306900, 301.488717
307800, 297.788499
308700, 305.187379
309600, 315.572696
310500, 313.958205
311400, 310.104947
312300, 317.809843
313200, 327.003235
314100, 325.330265
315000, 321.337436
315900, 329.321415
316800, 303.508836
317700, 301.956064
318600, 298.250111
319500, 305.660460
320400, 297.527584
321300, 296.005412
322200, 292.372492
323100, 299.636806
324000, 273.028282
324900, 271.631451
325800, 268.297676
326700, 274.963825
327600, 248.432148
328500, 247.161153
329400, 244.127705
330300, 250.193325
331200, 217.379724
332100, 216.267595
333000, 213.613309
333900, 218.920765
334800, 184.263947
335700, 183.321240
336600, 181.071310
337500, 185.570224
338400, 158.805066
339300, 157.992609
340200, 156.053541
341100, 159.930862
342000, 138.276210
342900, 137.568780
343800, 135.880377
344700, 139.256473
345600, 152.160880
346500, 151.382415
347400, 149.524475
348300, 153.239574
349200, 152.391549
350100, 151.611903
351000, 149.751147
351900, 153.471878
352800, 148.319312
353700, 147.560501
354600, 145.749468
355500, 149.370772
356400, 150.758899
357300, 149.987607
358200, 148.146786
359100, 151.827654
360000, 148.791267
360900, 148.030041
361800, 146.213245
362700, 149.846072
363600, 151.101909
364500, 150.328861
365400, 148.483852
366300, 152.173095
367200, 228.970075
368100, 227.798649
369000, 225.002841
369900, 230.593282
370800, 296.944733
371700, 295.425544
372600, 291.799740
373500, 299.049823
374400, 287.842310
375300, 286.369689
376200, 282.855029
377100, 289.882871
378000, 296.423207
378900, 294.906686
379800, 291.287250
380700, 298.524600
381600, 298.875895
382500, 297.346826
383400, 293.697442
384300, 300.994675
385200, 294.521024
386100, 293.014235
387000, 289.418025
387900, 296.608932
388800, 289.189077
389700, 287.709567
390600, 284.178462
391500, 291.239186
392400, 299.700862
393300, 298.167572
394200, 294.508115
395100, 301.825491
396000, 312.096405
396900, 310.499699
397800, 306.688888
398700, 314.308908
399600, 323.401028
400500, 321.746486
401400, 317.797641
402300, 325.693671
403200, 300.165438
404100, 298.629772
405000, 294.964642
405900, 302.293361
406800, 294.250074
407700, 292.744671
408600, 289.151770
409500, 296.336062
410400, 270.020653
411300, 268.639209
412200, 265.342158
413100, 271.934874
414000, 245.695465
414900, 244.438471
415800, 241.438439
416700, 247.437241
417600, 214.985109
418500, 213.885231
419400, 211.260184
420300, 216.509174
421200, 182.234129
422100, 181.301807
423000, 179.076662
423900, 183.526017
424800, 157.055699
425700, 156.252191
426600, 154.334484
427500, 158.169093
428400, 136.752985
429300, 136.053347
430200, 134.383543
431100, 137.722449
432000, 124.162863
432900, 123.527638
433800, 122.011564
434700, 125.043074
435600, 124.351088
436500, 123.714900
437400, 122.196528
438300, 125.232634
439200, 121.028154
440100, 120.408966
441000, 118.931168
441900, 121.886143
442800, 123.018851
443700, 122.389478
444600, 120.887373
445500, 123.890952
446400, 121.413268
447300, 120.792109
448200, 119.309609
449100, 122.273987
450000, 123.298745
450900, 122.667941
451800, 121.162418
452700, 124.172831
453600, 186.838957
454500, 185.883076
455400, 183.601704
456300, 188.163489
457200, 242.306093
458100, 241.066438
459000, 238.107792
459900, 244.023840
460800, 234.878540
461700, 233.676885
462600, 230.808933
463500, 236.543632
464400, 241.880529
465300, 240.643052
466200, 237.689602
467100, 243.595260
468000, 243.881915
468900, 242.634199
469800, 239.656312
470700, 245.610834
471600, 240.328353
472500, 239.098817
473400, 236.164320
474300, 242.032080
475200, 235.977499
476100, 234.770222
477000, 231.888850
477900, 237.650382
478800, 244.555086
479700, 243.303926
480600, 240.317819
481500, 246.288777
482400, 254.669815
483300, 253.366908
484200, 250.257296
485100, 256.475212
486000, 263.894357
486900, 262.544255
487800, 259.322009
488700, 265.765147
489600, 244.934179
490500, 243.681079
491400, 240.690344
492300, 246.670558
493200, 240.107258
494100, 238.878853
495000, 235.947056
495900, 241.809418
496800, 220.336116
497700, 219.208862
498600, 216.518477
499500, 221.898115
500400, 200.486830
501300, 199.461125
502200, 197.013108
503100, 201.908114
504000, 175.427263
504900, 174.529765
505800, 172.387734
506700, 176.670896
507600, 148.702552
508500, 147.941780
509400, 146.126068
510300, 149.756729
511200, 128.157022
512100, 127.501362
513000, 125.936518
513900, 129.065548
514800, 111.590062
515700, 111.019160
516600, 109.656605
517500, 112.381143
518400, 106.152225
519300, 105.609143
520200, 104.312985
521100, 106.904755
522000, 106.313147
522900, 105.769241
523800, 104.471119
524700, 107.066818
525600, 103.472226
526500, 102.942855
527400, 101.679422
528300, 104.205758
529200, 105.174159
530100, 104.636081
531000, 103.351866
531900, 105.919756
532800, 103.801476
533700, 103.270421
534600, 102.002967
535500, 104.537342
536400, 105.413453
537300, 104.874151
538200, 103.587014
539100, 106.160746
540000, 159.736740
540900, 158.919516
541800, 156.969072
542700, 160.869140
543600, 207.158003
544500, 206.098169
545400, 203.568694
546300, 208.626580
547200, 200.807865
548100, 199.780519
549000, 197.328582
549900, 202.231426
550800, 206.794170
551700, 205.736197
552600, 203.211165
553500, 208.260168
554400, 208.505242
555300, 207.438515
556200, 204.892590
557100, 209.983370
558000, 205.467147
558900, 204.415963
559800, 201.907135
560700, 206.923738
561600, 201.747413
562500, 200.715260
563400, 198.251850
564300, 203.177634
565200, 209.080765
566100, 208.011094
567000, 205.458141
567900, 210.562973
568800, 217.728287
569700, 216.614374
570600, 213.955832
571500, 219.271799
572400, 225.614748
573300, 224.460487
574200, 221.705649
575100, 227.214168
576000, 209.404868
576900, 208.333539
577800, 205.776629
578700, 210.889374
579600, 205.278124
580500, 204.227907
581400, 201.721386
582300, 206.733375
583200, 188.374916
584100, 187.411177
585000, 185.111051
585900, 189.710337
586800, 171.404899
587700, 170.527980
588600, 168.435063
589500, 172.620016
590400, 149.980387
591300, 149.213077
592200, 147.381762
593100, 151.043622
594000, 127.132271
594900, 126.481854
595800, 124.929522
596700, 128.033533
597600, 109.567005
598500, 109.006452
599400, 107.668599
600300, 110.343743
601200, 95.403191
602100, 94.915102
603000, 93.750194
603900, 96.079520
604800, 135.133598
605700, 134.442245
606600, 132.792214
607500, 136.091582
608400, 135.338454
609300, 134.646053
610200, 132.993521
611100, 136.297890
612000, 131.721913
612900, 131.048015
613800, 129.439643
614700, 132.655712
615600, 133.888503
616500, 133.203521
617400, 131.568693
618300, 134.837661
619200, 132.141055
620100, 131.465012
621000, 129.851522
621900, 133.077824
622800, 134.193128
623700, 133.506587
624600, 131.868040
625500, 135.144446
626400, 203.347602
627300, 202.307262
628200, 199.824313
629100, 204.789166
630000, 263.715681
630900, 262.366494
631800, 259.146429
632700, 265.585205
633600, 255.631847
634500, 254.324017
635400, 251.202659
636300, 257.444064
637200, 263.252515
638100, 261.905698
639000, 258.691288
639900, 265.118756
640800, 265.430739
641700, 264.072778
642600, 260.831772
643500, 267.312422
644400, 261.563193
645300, 260.225018
646200, 257.031236
647100, 263.417457
648000, 256.827907
648900, 255.513959
649800, 252.377996
650700, 258.648603
651600, 266.163390
652500, 264.801680
653400, 261.551728
654300, 268.050266
655200, 277.171833
656100, 275.753803
657000, 272.369434
657900, 279.136750
658800, 287.211432
659700, 285.742040
660600, 282.235083
661500, 289.247522
662400, 266.575979
663300, 265.212158
664200, 261.957168
665100, 268.465780
666000, 261.322563
666900, 259.985619
667800, 256.794775
668700, 263.175122
669600, 239.804490
670500, 238.577634
671400, 235.649534
672300, 241.504504
673200, 218.201368
674100, 217.085035
675000, 214.420716
675900, 219.748233
676800, 190.927597
677700, 189.950799
678600, 187.619503
679500, 192.281115
680400, 161.841555
681300, 161.013563
682200, 159.037418
683100, 162.988877
684000, 139.480671
684900, 138.767078
685800, 137.063968
686700, 140.469472
687600, 121.449894
688500, 120.828548
689400, 119.345601
690300, 122.310873
691200, 144.889034
692100, 144.147772
693000, 142.378624
693900, 145.916176
694800, 145.108679
695700, 144.366293
696600, 142.594463
697500, 146.137378
698400, 141.231056
699300, 140.508509
700200, 138.784026
701100, 142.232267
702000, 143.554054
702900, 142.819622
703800, 141.066775
704700, 144.571733
705600, 141.680456
706500, 140.955609
707400, 139.225639
708300, 142.684852
709200, 143.880671
710100, 143.144568
711000, 141.387732
711900, 144.900665
712800, 218.027478
713700, 216.912035
714600, 214.249840
715500, 219.573111
716400, 282.753592
717300, 281.307006
718200, 277.854481
719100, 284.758079
720000, 274.086178
720900, 272.683935
721800, 269.337243
722700, 276.029220
723600, 282.256990
724500, 280.812944
725400, 277.366483
726300, 284.257956
727200, 284.592463
728100, 283.136469
729000, 279.661491
729900, 286.609986
730800, 280.445714
731700, 279.010934
732600, 275.586590
733500, 282.433839
734400, 275.368583
735300, 273.959779
736200, 270.597428
737100, 277.320717
738000, 285.378004
738900, 283.917991
739800, 280.433421
740700, 287.401096
741600, 297.181158
742500, 295.660759
743400, 292.032069
744300, 299.287924
745200, 307.945527
746100, 306.370057
747000, 302.609929
747900, 310.128603
748800, 285.820378
749700, 284.358102
750600, 280.868131
751500, 287.846606
752400, 280.187712
753300, 278.754253
754200, 275.333059
755100, 282.174009
756000, 257.116227
756900, 255.800804
757800, 252.661320
758700, 258.938967
759600, 233.953553
760500, 232.756631
761400, 229.899973
762300, 235.612088
763200, 204.710861
764100, 203.663546
765000, 201.163952
765900, 206.162090
766800, 173.525067
767700, 172.637301
768600, 170.518496
769500, 174.755215
770400, 149.549927
771300, 148.784819
772200, 146.958760
773100, 150.610111
774000, 130.217489
774900, 129.551288
775800, 127.961285
776700, 131.140623
777600, 154.019422
778500, 153.231449
779400, 151.350815
780300, 155.111291
781200, 154.252909
782100, 153.463740
783000, 151.580256
783900, 155.346433
784800, 150.130932
785700, 149.362853
786600, 147.529699
787500, 151.195235
788400, 152.600317
789300, 151.819604
790200, 149.956298
791100, 153.682126
792000, 150.608651
792900, 149.838127
793800, 147.999141
794700, 151.676341
795600, 152.947516
796500, 152.165027
797400, 150.297481
798300, 154.031786
799200, 231.766790
800100, 230.581055
801000, 227.751098
801900, 233.409823
802800, 300.571712
803700, 299.033967
804600, 295.363877
805500, 302.702515
806400, 291.358109
807300, 289.867501
808200, 286.309912
809100, 293.423594
810000, 300.043816
810900, 298.508772
811800, 294.845127
812700, 302.170876
813600, 302.526462
814500, 300.978716
815400, 297.284758
816300, 304.671122
817200, 298.118399
818100, 296.593206
819000, 292.953071
819900, 300.231810
820800, 292.721326
821700, 291.223745
822600, 287.649510
823500, 294.796476
824400, 303.361505
825300, 301.809487
826200, 298.105333
827100, 305.512085
828000, 315.908452
828900, 314.292243
829800, 310.434885
830700, 318.147979
831600, 327.351152
832500, 325.676402
833400, 321.679325
834300, 329.671799
835200, 303.831756
836100, 302.277333
837000, 298.567436
837900, 305.985670
838800, 297.844140
839700, 296.320349
840600, 292.683564
841500, 299.955606
842400, 273.318772
843300, 271.920455
844200, 268.583133
845100, 275.256374
846000, 248.696469
846900, 247.424121
847800, 244.387447
848700, 250.459519
849600, 217.611007
850500, 216.497694
851400, 213.840585
852300, 219.153687
853200, 184.459996
854100, 183.516286
855000, 181.263962
855900, 185.767663
856800, 158.974028
857700, 158.160706
858600, 156.219575
859500, 160.101021
860400, 138.423330
861300, 137.715147
862200, 136.024947
863100, 139.404636
864000, 147.312564
864900, 146.558903
865800, 144.760163
866700, 148.356887
867600, 147.535883
868500, 146.781080
869400, 144.979613
870300, 148.581789
871200, 143.593401
872100, 142.858767
873000, 141.105439
873900, 144.611358
874800, 145.955255
875700, 145.208538
876600, 143.426371
877500, 146.989956
878400, 144.050317
879300, 143.313346
880200, 141.554439
881100, 145.071514
882000, 146.287335
882900, 145.538919
883800, 143.752697
884700, 147.324390
885600, 221.674381
886500, 220.540280
887400, 217.833555
888300, 223.245867
889200, 287.483157
890100, 286.012373
891000, 282.502099
891900, 289.521172
892800, 278.670764
893700, 277.245066
894600, 273.842394
895500, 280.646307
896400, 286.978248
897300, 285.510048
898200, 282.005938
899100, 289.012684
900000, 289.352785
900900, 287.872437
901800, 284.339334
902700, 291.404055
903600, 285.136674
904500, 283.677896
905400, 280.196273
906300, 287.158055
907200, 279.974620
908100, 278.542251
909000, 275.123659
909900, 281.959406
910800, 290.151466
911700, 288.667032
912600, 285.124177
913500, 292.208398
914400, 302.152049
915300, 300.606219
916200, 296.916832
917100, 304.294055
918000, 313.096472
918900, 311.494649
919800, 307.671627
920700, 315.316064
921600, 290.601240
922500, 289.114505
923400, 285.566157
924300, 292.661360
925200, 284.874358
926100, 283.416921
927000, 279.938501
927900, 286.893879
928800, 261.416960
929700, 260.079534
930600, 256.887537
931500, 263.270188
932400, 237.866848
933300, 236.649906
934200, 233.745465
935100, 239.553126
936000, 208.135019
936900, 207.070187
937800, 204.528782
938700, 209.610523
939600, 176.427587
940500, 175.524971
941400, 173.370726
942300, 177.678311
943200, 152.051419
944100, 151.273514
945000, 149.416910
945900, 153.129337
946800, 132.395612
947700, 131.718267
948600, 130.101668
949500, 133.334186
950400, 145.689796
951300, 144.944437
952200, 143.165512
953100, 146.722615
954000, 145.910655
954900, 145.164166
955800, 143.382544
956700, 146.945040
957600, 142.011602
958500, 141.285061
959400, 139.551048
960300, 143.018346
961200, 144.347439
962100, 143.608948
963000, 141.846413
963900, 145.370742
964800, 142.463485
965700, 141.734632
966600, 139.995101
967500, 143.473432
968400, 144.675860
969300, 143.935689
970200, 142.169144
971100, 145.701492
972000, 219.232457
972900, 218.110849
973800, 215.433940
974700, 220.786632
975600, 284.316295
976500, 282.861714
977400, 279.390108
978300, 286.331860
979200, 275.600978
980100, 274.190985
981000, 270.825796
981900, 277.554759
982800, 283.816948
983700, 282.364921
984600, 278.899413
985500, 285.828973
986400, 286.165328
987300, 284.701287
988200, 281.207104
989100, 288.194001
990000, 281.995661
990900, 280.552952
991800, 277.109682
992700, 283.994775
993600, 276.890471
994500, 275.473881
995400, 272.092947
996300, 278.853393
997200, 286.955211
998100, 285.487129
999000, 281.983301
999900, 288.989484
1000800, 298.823598
1001700, 297.294796
1002600, 293.646051
1003500, 300.942007
1004400, 309.647458
1005300, 308.063281
1006200, 304.282372
1007100, 311.842600
1008000, 287.400030
1008900, 285.929672
1009800, 282.420413
1010700, 289.437456
1011600, 281.736234
1012500, 280.294853
1013400, 276.854750
1014300, 283.733509
1015200, 258.537239
1016100, 257.214545
1017000, 254.057711
1017900, 260.370052
1018800, 235.246551
1019700, 234.043014
1020600, 231.170567
1021500, 236.914252
1022400, 205.842242
1023300, 204.789139
1024200, 202.275730
1025100, 207.301492
1026000, 174.484093
1026900, 173.591420
1027800, 171.460906
1028700, 175.721039
1029600, 150.376448
1030500, 149.607112
1031400, 147.770961
1032300, 151.442492
1033200, 130.937166
1034100, 130.267283
1035000, 128.668492
1035900, 131.865401
1036800, 118.882476
1037700, 118.274266
1038600, 116.822667
1039500, 119.725254
1040400, 119.062697
1041300, 118.453564
1042200, 116.999765
1043100, 119.906752
1044000, 115.881080
1044900, 115.288225
1045800, 113.873274
1046700, 116.702580
1047600, 117.787116
1048500, 117.184510
1049400, 115.746286
1050300, 118.622129
1051200, 116.249815
1052100, 115.655074
1053000, 114.235621
1053900, 117.073930
1054800, 118.055108
1055700, 117.451130
1056600, 116.009634
1057500, 118.892020
1058400, 178.893087
1059300, 177.977858
1060200, 175.793508
1061100, 180.161290
1062000, 232.001321
1062900, 230.814387
1063800, 227.981566
1064700, 233.646017
1065600, 224.889647
1066500, 223.739096
1067400, 220.993111
1068300, 226.483926
1069200, 231.593856
1070100, 230.409006
1071000, 227.581160
1071900, 233.235663
1072800, 233.510127
1073700, 232.315474
1074600, 229.464230
1075500, 235.165519
1076400, 230.107690
1077300, 228.930444
1078200, 226.120745
1079100, 231.738962
1080000, 225.941869
1080900, 224.785935
1081800, 222.027103
1082700, 227.543608
1083600, 234.154670
1084500, 232.956719
1085400, 230.097605
1086300, 235.814631
1087200, 243.839241
1088100, 242.591743
1089000, 239.614377
1089900, 245.567857
1090800, 252.671482
1091700, 251.378797
1092600, 248.293586
1093500, 254.462711
1094400, 234.517641
1095300, 233.317833
1096200, 230.454287
1097100, 236.180175
1098000, 229.895999
1098900, 228.719835
1099800, 225.912721
1100700, 231.525769
1101600, 210.965682
1102500, 209.886368
1103400, 207.310399
1104300, 212.461253
1105200, 191.960544
1106100, 190.978461
1107000, 188.634553
1107900, 193.321384
1108800, 167.966708
1109700, 167.107379
1110600, 165.056444
1111500, 169.157452
1112400, 142.378544
1113300, 141.650126
1114200, 139.911632
1115100, 143.387889
1116000, 122.706772
1116900, 122.078996
1117800, 120.580701
1118700, 123.576660
1119600, 106.844371
1120500, 106.297748
1121400, 104.993139
1122300, 107.601808
1123200, 101.637793
1124100, 101.117807
1125000, 99.876772
1125900, 102.358320
1126800, 101.791871
1127700, 101.271097
1128600, 100.028181
1129500, 102.513490
1130400, 99.071769
1131300, 98.564911
1132200, 97.355208
1133100, 99.774105
1134000, 100.701322
1134900, 100.186127
1135800, 98.956527
1136700, 101.415210
1137600, 99.387017
1138500, 98.878546
1139400, 97.664994
1140300, 100.091588
1141200, 100.930439
1142100, 100.414072
1143000, 99.181675
1143900, 101.645952
1144800, 152.943470
1145700, 152.161001
1146600, 150.293506
1147500, 154.027712
1148400, 198.348006
1149300, 197.333245
1150200, 194.911343
1151100, 199.754128
1152000, 192.267927
1152900, 191.284271
1153800, 188.936610
1154700, 193.630946
1155600, 197.999646
1156500, 196.986667
1157400, 194.569019
1158300, 199.403299
1159200, 199.637950
1160100, 198.616589
1161000, 196.178937
1161900, 201.053217
1162800, 196.729059
1163700, 195.722580
1164600, 193.320446
1165500, 198.123704
1166400, 193.167518
1167300, 192.179260
1168200, 189.820614
1169100, 194.536914
1170000, 200.188998
1170900, 199.164817
1171800, 196.720436
1172700, 201.608170
1173600, 208.468758
1174500, 207.402218
1175400, 204.856738
1176300, 209.946628
1177200, 216.019824
1178100, 214.914652
1179000, 212.276971
1179900, 217.551225
1180800, 200.499317
1181700, 199.473549
1182600, 197.025379
1183500, 201.920690
1184400, 196.548075
1185300, 195.542522
1186200, 193.142598
1187100, 197.941436
1188000, 180.363725
1188900, 179.440972
1189800, 177.238665
1190700, 181.642353
1191600, 164.115407
1192500, 163.275781
1193400, 161.271872
1194300, 165.278848
1195200, 143.602034
1196100, 142.867357
1197000, 141.113924
1197900, 144.620053
1198800, 121.725601
1199700, 121.102845
1200600, 119.616531
1201500, 122.588534
1202400, 104.907349
1203300, 104.370636
1204200, 103.089679
1205100, 105.651055
1206000, 91.345893
1206900, 90.878561
1207800, 89.763195
1208700, 91.993459
1209600, 123.466990
1210500, 122.835325
1211400, 121.327748
1212300, 124.342268
1213200, 123.654160
1214100, 123.021537
1215000, 121.511675
1215900, 124.530765
1216800, 120.349850
1217700, 119.734132
1218600, 118.264617
1219500, 121.203030
1220400, 122.329390
1221300, 121.703544
1222200, 120.209858
1223100, 123.196603
1224000, 120.732805
1224900, 120.115128
1225800, 118.640936
1226700, 121.588700
1227600, 122.607715
1228500, 121.980446
1229400, 120.483361
1230300, 123.476902
1231200, 185.791815
1232100, 184.841291
1233000, 182.572706
1233900, 187.108924
1234800, 240.948084
1235700, 239.715377
1236600, 236.773313
1237500, 242.656205
1238400, 233.562159
1239300, 232.367239
1240200, 229.515360
1241100, 235.217920
1242000, 240.524905
1242900, 239.294363
1243800, 236.357466
1244700, 242.230026
1245600, 242.515075
1246500, 241.274351
1247400, 238.313154
1248300, 244.234304
1249200, 238.981428
1250100, 237.758783
1251000, 234.840733
1251900, 240.675607
1252800, 234.654959
1253700, 233.454448
1254600, 230.589225
1255500, 236.318466
1256400, 243.184473
1257300, 241.940325
1258200, 238.970953
1259100, 244.908448
1260000, 253.242514
1260900, 251.946908
1261800, 248.854725
1262700, 255.037792
1263600, 262.415356
1264500, 261.072822
1265400, 257.868634
1266300, 264.275662
1267200, 243.561441
1268100, 242.315365
1269000, 239.341390
1269900, 245.288089
1270800, 238.761573
1271700, 237.540053
1272600, 234.624687
1273500, 240.454193
1274400, 219.101239
1275300, 217.980302
1276200, 215.304996
1277100, 220.654484
1278000, 199.363198
1278900, 198.343242
1279800, 195.908945
1280700, 200.776516
1281600, 174.444078
1282500, 173.551610
1283400, 171.421584
1284300, 175.680741
1285200, 147.869146
1286100, 147.112638
1287000, 145.307102
1287900, 148.917415
1288800, 127.438764
1289700, 126.786778
1290600, 125.230705
1291500, 128.342198
1292400, 110.964654
1293300, 110.396951
1294200, 109.042032
1295100, 111.751301
1296000, 132.380202
1296900, 131.702936
1297800, 130.086525
1298700, 133.318667
1299600, 132.580884
1300500, 131.902591
1301400, 130.283730
1302300, 133.520772
1303200, 129.038032
1304100, 128.377865
1305000, 126.802263
1305900, 129.952804
1306800, 131.160476
1307700, 130.489451
1308600, 128.887933
1309500, 132.090295
1310400, 129.448633
1311300, 128.786365
1312200, 127.205750
1313100, 130.366316
1314000, 131.458895
1314900, 130.786342
1315800, 129.181181
1316700, 132.390829
1317600, 199.204321
1318500, 198.185178
1319400, 195.752821
1320300, 200.616513
1321200, 258.342379
1322100, 257.020682
1323000, 253.866227
1323900, 260.173810
1324800, 250.423256
1325700, 249.142074
1326600, 246.084314
1327500, 252.198548
1328400, 257.888650
1329300, 256.569274
1330200, 253.420360
1331100, 259.716865
1332000, 260.022492
1332900, 258.692200
1333800, 255.517230
1334700, 261.865835
1335600, 256.233748
1336500, 254.922839
1337400, 251.794131
1338300, 258.050231
1339200, 251.594946
1340100, 250.307769
1341000, 247.235703
1341900, 253.378544
1342800, 260.740215
1343700, 259.406250
1344600, 256.222517
1345500, 262.588645
1346400, 271.524357
1347300, 270.135220
