# ENERGY DEMAND GROUP 19
# Household in Rotterdam with an annual energy consumption of 8.51e+09 J.
#
# time [s], power [W]
858600, 213.826534
859500, 217.415107
860400, 112.752685
861300, 109.493723
862200, 112.421712
863100, 114.308444
864000, 16.820340
864900, 16.334171
865800, 16.770966
866700, 17.052426
867600, 15.205413
868500, 14.765921
869400, 15.160779
870300, 15.415217
871200, 16.449495
872100, 15.974045
873000, 16.401209
873900, 16.676465
874800, 16.213338
875700, 15.744713
876600, 16.165745
877500, 16.437049
878400, 15.649217
879300, 15.196898
880200, 15.603280
881100, 15.865144
882000, 16.676534
882900, 16.194522
883800, 16.627582
884700, 16.906637
885600, 36.146581
886500, 35.101814
887400, 36.040477
888300, 36.645331
889200, 136.111559
890100, 132.177442
891000, 135.712019
891900, 137.989624
892800, 282.122626
893700, 273.968259
894600, 281.294486
895500, 286.015349
896400, 300.241806
897300, 291.563729
898200, 299.360479
899100, 304.384537
900000, 334.942216
900900, 325.261172
901800, 333.959030
902700, 339.563743
903600, 319.646342
904500, 310.407404
905400, 318.708056
906300, 324.056816
907200, 313.218644
908100, 304.165489
909000, 312.299225
909900, 317.540429
910800, 266.727173
911700, 259.017790
912600, 265.944225
913500, 270.407469
914400, 273.968821
915300, 266.050128
916200, 273.164615
917100, 277.749037
918000, 289.401827
918900, 281.037064
919800, 288.552319
920700, 293.394988
921600, 309.454589
922500, 300.510229
923400, 308.546219
924300, 313.724437
925200, 302.827527
926100, 294.074713
927000, 301.938610
927900, 307.005935
928800, 294.288527
929700, 285.782521
930600, 293.424675
931500, 298.349114
932400, 294.018119
933300, 285.519929
934200, 293.155061
935100, 298.074975
936000, 287.260949
936900, 278.958066
937800, 286.417726
938700, 291.224570
939600, 301.943780
940500, 293.216509
941400, 301.057457
942300, 306.109994
943200, 208.703212
944100, 202.670932
945000, 208.090587
945900, 211.582895
946800, 109.728067
947700, 106.556528
948600, 109.405973
949500, 111.242093
950400, 23.002775
951300, 22.337911
952200, 22.935252
953100, 23.320166
954000, 20.794270
954900, 20.193240
955800, 20.733231
956700, 21.081189
957600, 22.495623
958500, 21.845418
959400, 22.429590
960300, 22.806017
961200, 22.172665
962100, 21.531794
963000, 22.107579
963900, 22.478603
964800, 21.401197
965700, 20.782625
966600, 21.338376
967500, 21.696490
968400, 22.806112
969300, 22.146933
970200, 22.739167
971100, 23.120790
972000, 49.432513
972900, 48.003734
973800, 49.287409
974700, 50.114582
975600, 186.140326
976500, 180.760195
977400, 185.593931
978300, 188.708686
979200, 385.818793
980100, 374.667230
981000, 384.686264
981900, 391.142313
982800, 410.597805
983700, 398.730040
984600, 409.392541
985500, 416.263226
986400, 458.052597
987300, 444.813215
988200, 456.708034
989100, 464.372798
990000, 437.134616
990900, 424.499840
991800, 435.851455
992700, 443.166191
993600, 428.344372
994500, 415.963666
995400, 427.087014
996300, 434.254659
997200, 364.764632
998100, 354.221611
999000, 363.693905
999900, 369.797647
1000800, 374.667999
1001700, 363.838734
1002600, 373.568202
1003500, 379.837660
1004400, 395.773515
1005300, 384.334225
1006200, 394.611765
1007100, 401.234390
1008000, 423.196812
1008900, 410.964889
1009800, 421.954564
1010700, 429.036073
1011600, 414.133926
1012500, 402.163954
1013400, 412.918281
1014300, 419.848138
1015200, 402.456356
1016100, 390.823908
1017000, 401.274990
1017900, 408.009441
1018800, 402.086558
1019700, 390.464798
1020600, 400.906277
1021500, 407.634540
1022400, 392.845743
1023300, 381.491076
1024200, 391.692587
1025100, 398.266221
1026000, 412.925351
1026900, 400.990311
1027800, 411.713254
1028700, 418.622887
1029600, 285.413553
1030500, 277.164067
1031400, 284.575753
1032300, 289.351684
1033200, 150.059395
1034100, 145.722134
1035000, 149.618912
1035900, 152.129911
1036800, 37.200960
1037700, 36.125717
1038600, 37.091761
1039500, 37.714258
1040400, 33.629283
1041300, 32.657274
1042200, 33.530568
1043100, 34.093299
1044000, 36.380776
1044900, 35.329239
1045800, 36.273984
1046700, 36.882757
1047600, 35.858475
1048500, 34.822035
1049400, 35.753216
1050300, 36.353249
1051200, 34.610828
1052100, 33.610450
1053000, 34.509232
1053900, 35.088388
1054800, 36.882910
1055700, 35.816860
1056600, 36.774644
1057500, 37.391820
1058400, 79.944136
1059300, 77.633461
1060200, 79.709469
1061100, 81.047204
1062000, 301.033199
1062900, 292.332248
1063800, 300.149549
1064700, 305.186849
1065600, 623.960794
1066500, 605.926064
1067400, 622.129226
1068300, 632.570193
1069200, 664.034354
1070100, 644.841353
1071000, 662.085154
1071900, 673.196687
1072800, 740.780044
1073700, 719.368814
1074600, 738.605565
1075500, 751.001312
1076400, 706.950691
1077300, 686.517252
1078200, 704.875515
1079100, 716.705183
1080000, 692.734774
1080900, 672.712227
1081800, 690.701327
1082700, 702.293115
1083600, 589.911206
1084500, 572.860633
1085400, 588.179586
1086300, 598.050789
1087200, 605.927307
1088100, 588.413810
1089000, 604.148674
1089900, 614.287880
1090800, 640.059949
1091700, 621.559895
1092600, 638.181123
1093500, 648.891483
1094400, 684.409945
1095300, 664.628015
1096200, 682.400935
1097100, 693.853420
1098000, 669.753103
1098900, 650.394809
1099800, 667.787116
1100700, 678.994343
1101600, 650.867693
1102500, 632.055256
1103400, 648.957143
1104300, 659.848353
1105200, 650.269641
1106100, 631.474490
1107000, 648.360846
1107900, 659.242049
1108800, 635.325044
1109700, 616.961846
1110600, 633.460117
1111500, 644.091247
1112400, 667.798549
1113300, 648.496749
1114200, 665.838300
1115100, 677.012821
1116000, 461.581631
1116900, 448.240247
1117800, 460.226708
1118700, 467.950525
1119600, 242.681748
1120500, 235.667365
1121400, 241.969382
1122300, 246.030266
1123200, 35.957297
1124100, 34.918001
1125000, 35.851748
1125900, 36.453435
1126800, 32.505024
1127700, 31.565511
1128600, 32.409609
1129500, 32.953528
1130400, 35.164532
1131300, 34.148150
1132200, 35.061310
1133100, 35.649732
1134000, 34.659692
1134900, 33.657901
1135800, 34.557952
1136700, 35.137926
1137600, 33.453755
1138500, 32.486821
1139400, 33.355556
1140300, 33.915350
1141200, 35.649880
1142100, 34.619469
1143000, 35.545233
1143900, 36.141776
1144800, 77.271528
1145700, 75.038101
1146600, 77.044706
1147500, 78.337719
1148400, 290.969375
1149300, 282.559305
1150200, 290.115267
1151100, 294.984165
1152000, 603.101196
1152900, 585.669384
1153800, 601.330859
1154700, 611.422775
1155600, 641.835059
1156500, 623.283698
1157400, 639.951023
1158300, 650.691087
1159200, 716.015068
1160100, 695.319636
1161000, 713.913284
1161900, 725.894630
1162800, 683.316663
1163700, 663.566333
1164600, 681.310862
1165500, 692.745053
1166400, 669.575997
1167300, 650.222822
1168200, 667.610530
1169100, 678.814794
1170000, 570.189918
1170900, 553.709361
1171800, 568.516188
1172700, 578.057387
1173600, 585.670585
1174500, 568.742581
1175400, 583.951414
1176300, 593.751657
1177200, 618.662141
1178100, 600.780561
1179000, 616.846126
1179900, 627.198429
1180800, 661.529475
1181700, 642.408874
1182600, 659.587628
1183500, 670.657246
1184400, 647.362625
1185300, 628.651497
1186200, 645.462363
1187100, 656.294921
1188000, 629.108572
1188900, 610.925053
1189800, 627.261893
1190700, 637.789000
1191600, 628.530514
1192500, 610.363702
1193400, 626.685531
1194300, 637.202966
1195200, 614.085529
1196100, 596.336230
1197000, 612.282948
1197900, 622.558669
1198800, 645.473414
1199700, 626.816891
1200600, 643.578698
1201500, 654.379643
1202400, 446.150521
1203300, 433.255153
1204200, 444.840895
1205100, 452.306498
1206000, 234.568668
1206900, 227.788783
1207800, 233.880118
1208700, 237.805242
1209600, 17.907426
1210500, 17.389836
1211400, 17.854860
1212300, 18.154512
1213200, 16.188127
1214100, 15.720232
1215000, 16.140609
1215900, 16.411491
1216800, 17.512613
1217700, 17.006435
1218600, 17.461207
1219500, 17.754252
1220400, 17.261193
1221300, 16.762282
1222200, 17.210525
1223100, 17.499363
1224000, 16.660614
1224900, 16.179062
1225800, 16.611708
1226700, 16.890497
1227600, 17.754326
1228500, 17.241161
1229400, 17.702210
1230300, 17.999300
1231200, 38.482708
1232100, 37.370418
1233000, 38.369746
1233900, 39.013691
1234800, 144.908347
1235700, 140.719970
1236600, 144.482984
1237500, 146.907789
1238400, 300.355998
1239300, 291.674620
1240200, 299.474336
1241100, 304.500304
1242000, 319.646207
1242900, 310.407272
1243800, 318.707920
1244700, 324.056679
1245600, 356.589278
1246500, 346.282555
1247400, 355.542550
1248300, 361.509490
1249200, 340.304844
1250100, 330.468799
1251000, 339.305916
1251900, 345.000363
1252800, 333.461728
1253700, 323.823474
1254600, 332.482887
1255500, 338.062826
1256400, 283.965548
1257300, 275.757914
1258200, 283.131999
1259100, 287.883699
1260000, 291.675218
1260900, 283.244747
1261800, 290.819038
1262700, 295.699747
1263600, 308.105648
1264500, 299.200277
1265400, 307.201238
1266300, 312.356884
1267200, 329.454405
1268100, 319.931978
1269000, 328.487328
1269900, 334.000210
1270800, 322.399041
1271700, 313.080539
1272600, 321.452674
1273500, 326.847496
1274400, 313.308172
1275300, 304.252429
1276200, 312.388490
1277100, 317.631192
1278000, 313.020287
1278900, 303.972866
1279800, 312.101451
1280700, 317.339335
1281600, 305.826407
1282500, 296.986915
1283400, 304.928687
1284300, 310.046194
1285200, 321.458178
1286100, 312.166870
1287000, 320.514572
1287900, 325.893651
1288800, 222.191543
1289700, 215.769401
1290600, 221.539324
1291500, 225.257337
1292400, 116.819709
1293300, 113.443196
1294200, 116.476798
1295100, 118.431585
1296000, 17.850351
1296900, 17.334412
1297800, 17.797954
1298700, 18.096650
1299600, 16.136533
1300500, 15.670128
1301400, 16.089166
1302300, 16.359184
1303200, 17.456798
1304100, 16.952233
1305000, 17.405555
1305900, 17.697666
1306800, 17.206179
1307700, 16.708858
1308600, 17.155672
1309500, 17.443589
1310400, 16.607513
1311300, 16.127496
1312200, 16.558764
1313100, 16.836664
1314000, 17.697740
1314900, 17.186211
1315800, 17.645790
1316700, 17.941933
1317600, 38.360056
1318500, 37.251312
1319400, 38.247455
1320300, 38.889348
1321200, 144.446497
1322100, 140.271470
1323000, 144.022491
1323900, 146.439567
1324800, 299.398709
1325700, 290.745000
1326600, 298.519857
1327500, 303.529807
1328400, 318.627437
1329300, 309.417948
1330200, 317.692141
1331100, 323.023852
1332000, 355.452764
1332900, 345.178890
1333800, 354.409371
1334700, 360.357294
1335600, 339.220231
1336500, 329.415535
1337400, 338.224487
1338300, 343.900785
1339200, 332.398925
1340100, 322.791390
1341000, 331.423204
1341900, 336.985359
1342800, 283.060499
1343700, 274.879024
1344600, 282.229606
1345500, 286.966162
1346400, 290.745597
1347300, 282.341994
1348200, 289.892145
