# ENERGY DEMAND GROUP 31
# Apartment block in Eindhoven with an annual energy consumption of 5.68e+10 J.
#
# time [s], power [kW]
368100, 0.299269
369000, 0.311837
369900, 0.304353
370800, 1.216874
371700, 1.203472
372600, 1.254013
373500, 1.223915
374400, 2.480032
375300, 2.452718
376200, 2.555722
377100, 2.494382
378000, 2.908148
378900, 2.876119
379800, 2.996904
380700, 2.924976
381600, 3.342697
382500, 3.305882
383400, 3.444715
384300, 3.362038
385200, 2.823363
386100, 2.792268
387000, 2.909532
387900, 2.839700
388800, 2.712598
389700, 2.682723
390600, 2.795386
391500, 2.728294
392400, 2.601789
393300, 2.573134
394200, 2.681195
395100, 2.616843
396000, 2.361621
396900, 2.335611
397800, 2.433697
398700, 2.375286
399600, 2.425902
400500, 2.399184
401400, 2.499940
402300, 2.439939
403200, 2.561618
404100, 2.533406
405000, 2.639798
405900, 2.576440
406800, 2.854349
407700, 2.822912
408600, 2.941463
409500, 2.870865
410400, 2.769477
411300, 2.738976
412200, 2.854001
413100, 2.785502
414000, 2.970883
414900, 2.938163
415800, 3.061554
416700, 2.988073
417600, 2.749799
418500, 2.719514
419400, 2.833723
420300, 2.765710
421200, 2.707768
422100, 2.677946
423000, 2.790408
423900, 2.723436
424800, 1.993324
425700, 1.971370
426600, 2.054160
427500, 2.004858
428400, 1.017975
429300, 1.006764
430200, 1.049044
431100, 1.023866
432000, 0.243857
432900, 0.241171
433800, 0.251300
434700, 0.245268
435600, 0.255530
436500, 0.252716
437400, 0.263329
438300, 0.257009
439200, 0.262578
440100, 0.259686
441000, 0.270591
441900, 0.264097
442800, 0.282908
443700, 0.279792
444600, 0.291542
445500, 0.284545
446400, 0.277794
447300, 0.274735
448200, 0.286273
449100, 0.279402
450000, 0.258072
450900, 0.255230
451800, 0.265949
452700, 0.259566
453600, 0.527446
454500, 0.521637
455400, 0.543544
456300, 0.530498
457200, 2.121059
458100, 2.097698
459000, 2.185793
459900, 2.133332
460800, 4.322791
461700, 4.275182
462600, 4.454722
463500, 4.347804
464400, 5.069014
465300, 5.013186
466200, 5.223720
467100, 5.098345
468000, 5.826449
468900, 5.762279
469800, 6.004271
470700, 5.860162
471600, 4.921230
472500, 4.867030
473400, 5.071426
474300, 4.949706
475200, 4.728163
476100, 4.676089
477000, 4.872466
477900, 4.755522
478800, 4.535018
479700, 4.485071
480600, 4.673426
481500, 4.561259
482400, 4.116396
483300, 4.071060
484200, 4.242028
485100, 4.140215
486000, 4.228440
486900, 4.181870
487800, 4.357492
488700, 4.252907
489600, 4.464999
490500, 4.415824
491400, 4.601270
492300, 4.490835
493200, 4.975240
494100, 4.920445
495000, 5.127084
495900, 5.004028
496800, 4.827305
497700, 4.774140
498600, 4.974634
499500, 4.855238
500400, 5.178363
501300, 5.121331
502200, 5.336406
503100, 5.208327
504000, 4.793006
504900, 4.740218
505800, 4.939288
506700, 4.820740
507600, 4.719743
508500, 4.667762
509400, 4.863789
510300, 4.747053
511200, 3.474440
512100, 3.436174
513000, 3.580479
513900, 3.494544
514800, 1.774370
515700, 1.754828
516600, 1.828524
517500, 1.784637
518400, 0.227567
519300, 0.225061
520200, 0.234513
521100, 0.228884
522000, 0.238461
522900, 0.235834
523800, 0.245738
524700, 0.239840
525600, 0.245037
526500, 0.242338
527400, 0.252516
528300, 0.246455
529200, 0.264010
530100, 0.261102
531000, 0.272067
531900, 0.265537
532800, 0.259237
533700, 0.256382
534600, 0.267149
535500, 0.260737
536400, 0.240833
537300, 0.238180
538200, 0.248183
539100, 0.242226
540000, 0.492212
540900, 0.486791
541800, 0.507235
542700, 0.495060
543600, 1.979369
544500, 1.957570
545400, 2.039780
546300, 1.990823
547200, 4.034024
548100, 3.989595
549000, 4.157142
549900, 4.057366
550800, 4.730398
551700, 4.678300
552600, 4.874770
553500, 4.757770
554400, 5.437235
555300, 5.377352
556200, 5.603179
557100, 5.468697
558000, 4.592487
558900, 4.541907
559800, 4.732649
560700, 4.619060
561600, 4.412317
562500, 4.363721
563400, 4.546980
564300, 4.437848
565200, 4.232074
566100, 4.185463
567000, 4.361236
567900, 4.256562
568800, 3.841416
569700, 3.799109
570600, 3.958656
571500, 3.863644
572400, 3.945976
573300, 3.902517
574200, 4.066407
575100, 3.968809
576000, 4.166732
576900, 4.120842
577800, 4.293900
578700, 4.190842
579600, 4.642888
580500, 4.591754
581400, 4.784589
582300, 4.669754
583200, 4.504836
584100, 4.455222
585000, 4.642323
585900, 4.530903
586800, 4.832443
587700, 4.779221
588600, 4.979928
589500, 4.860405
590400, 4.472828
591300, 4.423566
592200, 4.609338
593100, 4.498709
594000, 4.404459
594900, 4.355951
595800, 4.538883
596700, 4.429945
597600, 3.242344
598500, 3.206634
599400, 3.341300
600300, 3.261105
601200, 1.655840
602100, 1.637604
603000, 1.706376
603900, 1.665421
604800, 0.104903
605700, 0.103748
606600, 0.108105
607500, 0.105510
608400, 0.109925
609300, 0.108714
610200, 0.113280
611100, 0.110561
612000, 0.112956
612900, 0.111712
613800, 0.116404
614700, 0.113610
615600, 0.121702
616500, 0.120362
617400, 0.125417
618300, 0.122406
619200, 0.119502
620100, 0.118186
621000, 0.123150
621900, 0.120194
622800, 0.111018
623700, 0.109796
624600, 0.114407
625500, 0.111661
626400, 0.226898
627300, 0.224400
628200, 0.233823
629100, 0.228211
630000, 0.912443
630900, 0.902394
631800, 0.940291
632700, 0.917723
633600, 1.859592
634500, 1.839111
635400, 1.916346
636300, 1.870352
637200, 2.180604
638100, 2.156588
639000, 2.247156
639900, 2.193222
640800, 2.506440
641700, 2.478835
642600, 2.582936
643500, 2.520943
644400, 2.117030
645300, 2.093714
646200, 2.181641
647100, 2.129280
648000, 2.033976
648900, 2.011574
649800, 2.096052
650700, 2.045745
651600, 1.950888
652500, 1.929402
653400, 2.010429
654300, 1.962176
655200, 1.770804
656100, 1.751301
657000, 1.824849
657900, 1.781050
658800, 1.819003
659700, 1.798970
660600, 1.874519
661500, 1.829529
662400, 1.920767
663300, 1.899613
664200, 1.979389
665100, 1.931881
666000, 2.140264
666900, 2.116692
667800, 2.205585
668700, 2.152648
669600, 2.076625
670500, 2.053754
671400, 2.140003
672300, 2.088641
673200, 2.227644
674100, 2.203110
675000, 2.295632
675900, 2.240534
676800, 2.061870
677700, 2.039162
678600, 2.124798
679500, 2.073801
680400, 2.030354
681300, 2.007992
682200, 2.092320
683100, 2.042102
684000, 1.494645
684900, 1.478184
685800, 1.540262
686700, 1.503294
687600, 0.763304
688500, 0.754897
689400, 0.786600
690300, 0.767721
691200, 0.102445
692100, 0.101317
693000, 0.105571
693900, 0.103038
694800, 0.107349
695700, 0.106166
696600, 0.110625
697500, 0.107970
698400, 0.110309
699300, 0.109094
700200, 0.113676
701100, 0.110948
702000, 0.118850
702900, 0.117541
703800, 0.122477
704700, 0.119538
705600, 0.116702
706500, 0.115417
707400, 0.120264
708300, 0.117377
709200, 0.108417
710100, 0.107223
711000, 0.111725
711900, 0.109044
712800, 0.221581
713700, 0.219141
714600, 0.228344
715500, 0.222863
716400, 0.891060
717300, 0.881246
718200, 0.918255
719100, 0.896216
720000, 1.816011
720900, 1.796010
721800, 1.871436
722700, 1.826519
723600, 2.129501
724500, 2.106047
725400, 2.194493
726300, 2.141823
727200, 2.447700
728100, 2.420742
729000, 2.522404
729900, 2.461863
730800, 2.067416
731700, 2.044647
732600, 2.130514
733500, 2.079379
734400, 1.986309
735300, 1.964432
736200, 2.046930
737100, 1.997802
738000, 1.905168
738900, 1.884185
739800, 1.963313
740700, 1.916192
741600, 1.729304
742500, 1.710259
743400, 1.782082
744300, 1.739311
745200, 1.776374
746100, 1.756810
747000, 1.830589
747900, 1.786653
748800, 1.875753
749700, 1.855094
750600, 1.933001
751500, 1.886607
752400, 2.090106
753300, 2.067086
754200, 2.153896
755100, 2.102200
756000, 2.027958
756900, 2.005623
757800, 2.089851
758700, 2.039693
759600, 2.175438
760500, 2.151479
761400, 2.241832
762300, 2.188026
763200, 2.013549
764100, 1.991373
765000, 2.075002
765900, 2.025200
766800, 1.982771
767700, 1.960934
768600, 2.043285
769500, 1.994244
770400, 1.459618
771300, 1.443542
772200, 1.504165
773100, 1.468063
774000, 0.745416
774900, 0.737206
775800, 0.768166
776700, 0.749729
777600, 0.101912
778500, 0.100789
779400, 0.105022
780300, 0.102501
781200, 0.106790
782100, 0.105614
783000, 0.110049
783900, 0.107408
784800, 0.109735
785700, 0.108527
786600, 0.113084
787500, 0.110370
788400, 0.118232
789300, 0.116929
790200, 0.121840
791100, 0.118916
792000, 0.116094
792900, 0.114816
793800, 0.119638
794700, 0.116766
795600, 0.107852
796500, 0.106665
797400, 0.111144
798300, 0.108476
799200, 0.220428
800100, 0.218000
801000, 0.227155
801900, 0.221703
802800, 0.886423
803700, 0.876660
804600, 0.913476
805500, 0.891552
806400, 1.806561
807300, 1.786664
808200, 1.861697
809100, 1.817014
810000, 2.118419
810900, 2.095087
811800, 2.183073
812700, 2.130676
813600, 2.434962
814500, 2.408145
815400, 2.509277
816300, 2.449052
817200, 2.056658
818100, 2.034006
819000, 2.119426
819900, 2.068558
820800, 1.975972
821700, 1.954209
822600, 2.036278
823500, 1.987405
824400, 1.895253
825300, 1.874380
826200, 1.953096
827100, 1.906220
828000, 1.720305
828900, 1.701358
829800, 1.772808
830700, 1.730259
831600, 1.767130
832500, 1.747668
833400, 1.821063
834300, 1.777355
835200, 1.865991
836100, 1.845440
837000, 1.922941
837900, 1.876789
838800, 2.079229
839700, 2.056329
840600, 2.142687
841500, 2.091260
842400, 2.017405
843300, 1.995186
844200, 2.078976
845100, 2.029078
846000, 2.164117
846900, 2.140283
847800, 2.230166
848700, 2.176640
849600, 2.003071
850500, 1.981010
851400, 2.064204
852300, 2.014661
853200, 1.972453
854100, 1.950729
855000, 2.032652
855900, 1.983866
856800, 1.452022
857700, 1.436030
858600, 1.496337
859500, 1.460424
860400, 0.741536
861300, 0.733369
862200, 0.764168
863100, 0.745827
864000, 0.106095
864900, 0.104926
865800, 0.109333
866700, 0.106709
867600, 0.111174
868500, 0.109949
869400, 0.114567
870300, 0.111817
871200, 0.114240
872100, 0.112981
873000, 0.117726
873900, 0.114901
874800, 0.123085
875700, 0.121729
876600, 0.126841
877500, 0.123797
878400, 0.120860
879300, 0.119529
880200, 0.124549
881100, 0.121559
882000, 0.112280
882900, 0.111043
883800, 0.115706
884700, 0.112929
885600, 0.229476
886500, 0.226949
887400, 0.236480
888300, 0.230804
889200, 0.922809
890100, 0.912646
891000, 0.950973
891900, 0.928149
892800, 1.880717
893700, 1.860003
894600, 1.938116
895500, 1.891599
896400, 2.205376
897300, 2.181087
898200, 2.272684
899100, 2.218137
900000, 2.534913
900900, 2.506995
901800, 2.612278
902700, 2.549581
903600, 2.141080
904500, 2.117499
905400, 2.206425
906300, 2.153469
907200, 2.057082
908100, 2.034426
909000, 2.119864
909900, 2.068985
910800, 1.973050
911700, 1.951320
912600, 2.033267
913500, 1.984467
914400, 1.790920
915300, 1.771196
916200, 1.845579
917100, 1.801283
918000, 1.839668
918900, 1.819406
919800, 1.895814
920700, 1.850312
921600, 1.942587
922500, 1.921192
923400, 2.001875
924300, 1.953827
925200, 2.164578
926100, 2.140738
927000, 2.230640
927900, 2.177103
928800, 2.100216
929700, 2.077085
930600, 2.164314
931500, 2.112368
932400, 2.252950
933300, 2.228138
934200, 2.321710
935100, 2.265987
936000, 2.085293
936900, 2.062327
937800, 2.148936
938700, 2.097359
939600, 2.053419
940500, 2.030803
941400, 2.116089
942300, 2.065300
943200, 1.511625
944100, 1.494976
945000, 1.557759
945900, 1.520371
946800, 0.771975
947700, 0.763473
948600, 0.795536
949500, 0.776442
950400, 0.136262
951300, 0.134762
952200, 0.140421
953100, 0.137051
954000, 0.142785
954900, 0.141213
955800, 0.147143
956700, 0.143611
957600, 0.146723
958500, 0.145107
959400, 0.151201
960300, 0.147572
961200, 0.158083
962100, 0.156342
963000, 0.162908
963900, 0.158998
964800, 0.155226
965700, 0.153516
966600, 0.159963
967500, 0.156124
968400, 0.144206
969300, 0.142617
970200, 0.148607
971100, 0.145040
972000, 0.294726
972900, 0.291480
973800, 0.303721
974700, 0.296432
975600, 1.185205
976500, 1.172152
977400, 1.221377
978300, 1.192063
979200, 2.415489
980100, 2.388886
981000, 2.489209
981900, 2.429465
982800, 2.832463
983700, 2.801268
984600, 2.918910
985500, 2.848853
986400, 3.255702
987300, 3.219846
988200, 3.355066
989100, 3.274541
990000, 2.749885
990900, 2.719599
991800, 2.833811
992700, 2.765796
993600, 2.642002
994500, 2.612905
995400, 2.722636
996300, 2.657290
997200, 2.534077
998100, 2.506168
999000, 2.611416
999900, 2.548740
1000800, 2.300159
1001700, 2.274826
1002600, 2.370360
1003500, 2.313469
1004400, 2.362767
1005300, 2.336745
1006200, 2.434879
1007100, 2.376439
1008000, 2.494952
1008900, 2.467473
1009800, 2.571097
1010700, 2.509388
1011600, 2.780064
1012500, 2.749446
1013400, 2.864911
1014300, 2.796150
1015200, 2.697401
1016100, 2.667693
1017000, 2.779726
1017900, 2.713009
1018800, 2.893565
1019700, 2.861697
1020600, 2.981876
1021500, 2.910308
1022400, 2.678235
1023300, 2.648739
1024200, 2.759975
1025100, 2.693732
1026000, 2.637298
1026900, 2.608252
1027800, 2.717788
1028700, 2.652558
1029600, 1.941447
1030500, 1.920065
1031400, 2.000700
1032300, 1.952681
1033200, 0.991482
1034100, 0.980563
1035000, 1.021742
1035900, 0.997219
1036800, 0.237511
1037700, 0.234895
1038600, 0.244760
1039500, 0.238885
1040400, 0.248880
1041300, 0.246139
1042200, 0.256476
1043100, 0.250320
1044000, 0.255744
1044900, 0.252927
1045800, 0.263549
1046700, 0.257224
1047600, 0.275545
1048500, 0.272511
1049400, 0.283955
1050300, 0.277140
1051200, 0.270565
1052100, 0.267585
1053000, 0.278822
1053900, 0.272130
1054800, 0.251356
1055700, 0.248588
1056600, 0.259027
1057500, 0.252810
1058400, 0.513719
1059300, 0.508062
1060200, 0.529398
1061100, 0.516692
1062000, 2.065858
1062900, 2.043105
1063800, 2.128907
1064700, 2.077811
1065600, 4.210290
1066500, 4.163920
1067400, 4.338787
1068300, 4.234652
1069200, 4.937092
1070100, 4.882717
1071000, 5.087772
1071900, 4.965660
1072800, 5.674814
1073700, 5.612315
1074600, 5.848009
1075500, 5.707651
1076400, 4.793155
1077300, 4.740365
1078200, 4.939441
1079100, 4.820889
1080000, 4.605112
1080900, 4.554393
1081800, 4.745659
1082700, 4.631758
1083600, 4.416993
1084500, 4.368346
1085400, 4.551799
1086300, 4.442551
1087200, 4.009266
1088100, 3.965110
1089000, 4.131629
1089900, 4.032465
1090800, 4.118395
1091700, 4.073036
1092600, 4.244087
1093500, 4.142225
1094400, 4.348797
1095300, 4.300901
1096200, 4.481521
1097100, 4.373960
1098000, 4.845758
1098900, 4.792390
1099800, 4.993650
1100700, 4.873798
1101600, 4.701674
1102500, 4.649892
1103400, 4.845169
1104300, 4.728879
1105200, 5.043595
1106100, 4.988048
1107000, 5.197525
1107900, 5.072779
1108800, 4.668267
1109700, 4.616853
1110600, 4.810742
1111500, 4.695279
1112400, 4.596911
1113300, 4.546283
1114200, 4.737208
1115100, 4.623510
1116000, 3.384017
1116900, 3.346747
1117800, 3.487297
1118700, 3.403598
1119600, 1.728192
1120500, 1.709158
1121400, 1.780936
1122300, 1.738192
1123200, 0.221645
1124100, 0.219204
1125000, 0.228409
1125900, 0.222927
1126800, 0.232255
1127700, 0.229697
1128600, 0.239343
1129500, 0.233598
1130400, 0.238660
1131300, 0.236031
1132200, 0.245944
1133100, 0.240041
1134000, 0.257139
1134900, 0.254307
1135800, 0.264986
1136700, 0.258627
1137600, 0.252491
1138500, 0.249710
1139400, 0.260197
1140300, 0.253952
1141200, 0.234565
1142100, 0.231982
1143000, 0.241724
1143900, 0.235922
1144800, 0.479402
1145700, 0.474122
1146600, 0.494034
1147500, 0.482176
1148400, 1.927856
1149300, 1.906624
1150200, 1.986694
1151100, 1.939011
1152000, 3.929038
1152900, 3.885765
1153800, 4.048952
1154700, 3.951772
1155600, 4.607289
1156500, 4.556547
1157400, 4.747903
1158300, 4.633948
1159200, 5.295731
1160100, 5.237406
1161000, 5.457356
1161900, 5.326373
1162800, 4.472967
1163700, 4.423703
1164600, 4.609481
1165500, 4.498849
1166400, 4.297485
1167300, 4.250155
1168200, 4.428644
1169100, 4.322352
1170000, 4.121933
1170900, 4.076536
1171800, 4.247734
1172700, 4.145784
1173600, 3.741443
1174500, 3.700236
1175400, 3.855631
1176300, 3.763092
1177200, 3.843281
1178100, 3.800953
1179000, 3.960578
1179900, 3.865520
1180800, 4.058292
1181700, 4.013596
1182600, 4.182151
1183500, 4.081775
1184400, 4.522057
1185300, 4.472253
1186200, 4.660069
1187100, 4.548223
1188000, 4.387597
1188900, 4.339274
1189800, 4.521506
1190700, 4.412985
1191600, 4.706678
1192500, 4.654841
1193400, 4.850325
1194300, 4.733912
1195200, 4.356422
1196100, 4.308442
1197000, 4.489379
1197900, 4.381629
1198800, 4.289832
1199700, 4.242586
1200600, 4.420758
1201500, 4.314655
1202400, 3.157961
1203300, 3.123181
1204200, 3.254342
1205100, 3.176234
1206000, 1.612747
1206900, 1.594985
1207800, 1.661967
1208700, 1.622079
1209600, 0.118531
1210500, 0.117225
1211400, 0.122148
1212300, 0.119217
1213200, 0.124205
1214100, 0.122837
1215000, 0.127995
1215900, 0.124923
1216800, 0.127630
1217700, 0.126225
1218600, 0.131525
1219500, 0.128369
1220400, 0.137512
1221300, 0.135998
1222200, 0.141709
1223100, 0.138308
1224000, 0.135027
1224900, 0.133539
1225800, 0.139148
1226700, 0.135808
1227600, 0.125440
1228500, 0.124059
1229400, 0.129269
1230300, 0.126166
1231200, 0.256374
1232100, 0.253551
1233000, 0.264199
1233900, 0.257858
1234800, 1.030976
1235700, 1.019621
1236600, 1.062441
1237500, 1.036941
1238400, 2.101165
1239300, 2.078024
1240200, 2.165292
1241100, 2.113323
1242000, 2.463879
1242900, 2.436743
1243800, 2.539076
1244700, 2.478136
1245600, 2.832043
1246500, 2.800852
1247400, 2.918476
1248300, 2.848430
1249200, 2.392046
1250100, 2.365701
1251000, 2.465051
1251900, 2.405887
1252800, 2.298203
1253700, 2.272891
1254600, 2.368344
1255500, 2.311501
1256400, 2.204321
1257300, 2.180044
1258200, 2.271597
1259100, 2.217076
1260000, 2.000843
1260900, 1.978807
1261800, 2.061909
1262700, 2.012421
1263600, 2.055304
1264500, 2.032668
1265400, 2.118032
1266300, 2.067197
1267200, 2.170287
1268100, 2.146385
1269000, 2.236524
1269900, 2.182845
1270800, 2.418299
1271700, 2.391665
1272600, 2.492105
1273500, 2.432292
1274400, 2.346393
1275300, 2.320550
1276200, 2.418004
1277100, 2.359969
1278000, 2.517030
1278900, 2.489309
1279800, 2.593849
1280700, 2.531594
1281600, 2.329721
1282500, 2.304062
1283400, 2.400823
1284300, 2.343201
1285200, 2.294110
1286100, 2.268844
1287000, 2.364126
1287900, 2.307385
1288800, 1.688810
1289700, 1.670210
1290600, 1.740352
1291500, 1.698582
1292400, 0.862462
1293300, 0.852963
1294200, 0.888784
1295100, 0.867453
1296000, 0.115753
1296900, 0.114478
1297800, 0.119286
1298700, 0.116423
1299600, 0.121294
1300500, 0.119958
1301400, 0.124996
1302300, 0.121996
1303200, 0.124639
1304100, 0.123266
1305000, 0.128443
1305900, 0.125360
1306800, 0.134290
1307700, 0.132811
1308600, 0.138388
1309500, 0.135067
1310400, 0.131862
1311300, 0.130410
1312200, 0.135887
1313100, 0.132625
1314000, 0.122501
1314900, 0.121151
1315800, 0.126239
1316700, 0.123209
1317600, 0.250366
1318500, 0.247608
1319400, 0.258007
1320300, 0.251815
1321200, 1.006815
1322100, 0.995726
1323000, 1.037542
1323900, 1.012640
1324800, 2.051923
1325700, 2.029324
1326600, 2.114548
1327500, 2.063796
1328400, 2.406137
1329300, 2.379637
1330200, 2.479572
1331100, 2.420060
1332000, 2.765673
1332900, 2.735213
1333800, 2.850081
1334700, 2.781676
1335600, 2.335988
1336500, 2.310260
1337400, 2.407282
1338300, 2.349504
1339200, 2.244343
1340100, 2.219625
1341000, 2.312840
1341900, 2.257330
1342800, 2.152662
1343700, 2.128953
1344600, 2.218361
1345500, 2.165118
1346400, 1.953953
1347300, 1.932433
