# ENERGY DEMAND GROUP 26
# Office building in Berlin with an annual energy consumption of 8.51e+11 J.
#
# time [s], power [kW]
265500, 3.719205
266400, 2.942258
267300, 3.168727
268200, 3.283970
269100, 3.369211
270000, 3.231032
270900, 3.479729
271800, 3.606283
272700, 3.699889
273600, 3.212154
274500, 3.459398
275400, 3.585212
276300, 3.678272
277200, 5.821081
278100, 6.269137
279000, 6.497139
279900, 6.665782
280800, 18.044278
281700, 19.433166
282600, 20.139931
283500, 20.662693
284400, 30.160044
285300, 32.481497
286200, 33.662816
287100, 34.536585
288000, 52.037252
288900, 56.042618
289800, 58.080832
290700, 59.588408
291600, 50.879026
292500, 54.795242
293400, 56.788090
294300, 58.262111
295200, 46.970752
296100, 50.586144
297000, 52.425911
297900, 53.786705
298800, 46.544530
299700, 50.127116
300600, 51.950189
301500, 53.298634
302400, 51.764501
303300, 55.748874
304200, 57.776405
305100, 59.276078
306000, 50.951687
306900, 54.873497
307800, 56.869191
308700, 58.345316
309600, 49.385511
310500, 53.186770
311400, 55.121119
312300, 56.551871
313200, 48.860104
314100, 52.620922
315000, 54.534692
315900, 55.950222
316800, 47.619896
317700, 51.285253
318600, 53.150446
319500, 54.530046
320400, 42.673417
321300, 45.958038
322200, 47.629486
323100, 48.865781
324000, 47.371643
324900, 51.017892
325800, 52.873362
326700, 54.245769
327600, 42.125705
328500, 45.368168
329400, 47.018163
330300, 48.238590
331200, 24.712791
332100, 26.614962
333000, 27.582922
333900, 28.298878
334800, 7.916536
335700, 8.525881
336600, 8.835959
337500, 9.065309
338400, 2.407119
339300, 2.592397
340200, 2.686680
341100, 2.756417
342000, 2.398224
342900, 2.582818
343800, 2.676752
344700, 2.746232
345600, 2.670608
346500, 2.876168
347400, 2.980771
348300, 3.058142
349200, 2.761075
350100, 2.973598
351000, 3.081745
351900, 3.161736
352800, 2.501245
353700, 2.693769
354600, 2.791738
355500, 2.864202
356400, 2.746735
357300, 2.958155
358200, 3.065740
359100, 3.145316
360000, 2.730687
360900, 2.940871
361800, 3.047828
362700, 3.126938
363600, 4.948564
364500, 5.329460
365400, 5.523287
366300, 5.666653
367200, 15.339634
368100, 16.520343
369000, 17.121171
369900, 17.565577
370800, 25.639376
371700, 27.612868
372600, 28.617120
373500, 29.359921
374400, 44.237425
375300, 47.642430
376200, 49.375137
377100, 50.656744
378000, 43.252805
378900, 46.582022
379800, 48.276164
380700, 49.529244
381600, 39.930339
382500, 43.003823
383400, 44.567829
384300, 45.724654
385200, 39.568004
386100, 42.613598
387000, 44.163412
387900, 45.309740
388800, 44.005557
389700, 47.392715
390600, 49.116340
391500, 50.391229
392400, 43.314575
393300, 46.648547
394200, 48.345108
395100, 49.599978
396000, 41.983152
396900, 45.214643
397800, 46.859054
398700, 48.075351
399600, 41.536498
400500, 44.733609
401400, 46.360525
402300, 47.563883
403200, 40.482183
404100, 43.598143
405000, 45.183764
405900, 46.356576
406800, 36.277128
407700, 39.069420
408600, 40.490336
409500, 41.541324
410400, 40.271141
411300, 43.370856
412200, 44.948211
413100, 46.114910
414000, 35.811513
414900, 38.567966
415800, 39.970644
416700, 41.008142
417600, 21.008608
418500, 22.625665
419400, 23.448537
420300, 24.057179
421200, 6.729932
422100, 7.247943
423000, 7.511543
423900, 7.706517
424800, 2.046317
425700, 2.203825
426600, 2.283975
427500, 2.343260
428400, 2.038756
429300, 2.195681
430200, 2.275536
431100, 2.334601
432000, 2.007696
432900, 2.162230
433800, 2.240869
434700, 2.299034
435600, 2.075706
436500, 2.235476
437400, 2.316778
438300, 2.376913
439200, 1.880373
440100, 2.025107
441000, 2.098759
441900, 2.153235
442800, 2.064926
443700, 2.223866
444600, 2.304746
445500, 2.364569
446400, 2.052862
447300, 2.210873
448200, 2.291280
449100, 2.350754
450000, 3.720205
450900, 4.006554
451800, 4.152268
452700, 4.260047
453600, 11.531950
454500, 12.419577
455400, 12.871265
456300, 13.205358
457200, 19.275036
458100, 20.758658
459000, 21.513630
459900, 22.072048
460800, 33.256581
461700, 35.816378
462600, 37.118983
463500, 38.082463
464400, 32.516368
465300, 35.019190
466200, 36.292803
467100, 37.234837
468000, 30.018622
468900, 32.329190
469800, 33.504970
470700, 34.374642
471600, 29.746228
472500, 32.035828
473400, 33.200939
474300, 34.062720
475200, 33.082268
476100, 35.628648
477000, 36.924426
477900, 37.882855
478800, 32.562805
479700, 35.069202
480600, 36.344633
481500, 37.288013
482400, 31.561875
483300, 33.991228
484200, 35.227455
485100, 36.141837
486000, 31.226092
486900, 33.629599
487800, 34.852674
488700, 35.757328
489600, 30.433485
490500, 32.775985
491400, 33.968014
492300, 34.849705
493200, 27.272230
494100, 29.371405
495000, 30.439614
495900, 31.229720
496800, 30.274828
497700, 32.605116
498600, 33.790932
499500, 34.668026
500400, 26.922192
501300, 28.994424
502200, 30.048922
503100, 30.828887
504000, 15.793742
504900, 17.009404
505800, 17.628019
506700, 18.085581
507600, 5.059393
508500, 5.448821
509400, 5.646989
510300, 5.793565
511200, 1.538370
512100, 1.656780
513000, 1.717035
513900, 1.761603
514800, 1.532685
515700, 1.650658
516600, 1.710690
517500, 1.755094
518400, 0.904901
519300, 0.974553
520200, 1.009996
521100, 1.036212
522000, 0.935555
522900, 1.007566
523800, 1.044210
524700, 1.071314
525600, 0.847515
526500, 0.912749
527400, 0.945945
528300, 0.970498
529200, 0.930696
530100, 1.002333
531000, 1.038787
531900, 1.065750
532800, 0.925258
533700, 0.996476
534600, 1.032717
535500, 1.059523
536400, 1.676757
537300, 1.805819
538200, 1.871495
539100, 1.920073
540000, 5.197638
540900, 5.597707
541800, 5.801290
542700, 5.951871
543600, 8.687574
544500, 9.356267
545400, 9.696545
546300, 9.948233
547200, 14.989285
548100, 16.143027
549000, 16.730133
549900, 17.164389
550800, 14.655659
551700, 15.783722
552600, 16.357760
553500, 16.782350
554400, 13.529884
555300, 14.571295
556200, 15.101238
557100, 15.493213
558000, 13.407111
558900, 14.439072
559800, 14.964206
560700, 15.352625
561600, 14.910719
562500, 16.058414
563400, 16.642443
564300, 17.074423
565200, 14.676589
566100, 15.806263
567000, 16.381121
567900, 16.806317
568800, 14.225453
569700, 15.320403
570600, 15.877590
571500, 16.289717
572400, 14.074110
573300, 15.157410
574200, 15.708670
575100, 16.116412
576000, 13.716869
576900, 14.772672
577800, 15.309940
578700, 15.707332
579600, 12.292040
580500, 13.238173
581400, 13.719632
582300, 14.075745
583200, 13.645360
584100, 14.695659
585000, 15.230126
585900, 15.625446
586800, 12.134272
587700, 13.068261
588600, 13.543541
589500, 13.895084
590400, 7.118498
591300, 7.666417
592200, 7.945237
593100, 8.151467
594000, 2.280351
594900, 2.455873
595800, 2.545190
596700, 2.611254
597600, 0.693368
598500, 0.746738
599400, 0.773896
600300, 0.793983
601200, 0.690806
602100, 0.743978
603000, 0.771036
603900, 0.791050
604800, 3.732575
605700, 4.019876
606600, 4.166075
607500, 4.274212
608400, 3.859016
609300, 4.156049
610200, 4.307200
611100, 4.419000
612000, 3.495865
612900, 3.764946
613800, 3.901873
614700, 4.003152
615600, 3.838975
616500, 4.134465
617400, 4.284831
618300, 4.396050
619200, 3.816545
620100, 4.110308
621000, 4.259796
621900, 4.370366
622800, 6.916360
623700, 7.448720
624600, 7.719623
625500, 7.919997
626400, 21.439439
627300, 23.089657
628200, 23.929405
629100, 24.550529
630000, 35.834874
630900, 38.593125
631800, 39.996719
632700, 41.034894
633600, 61.828438
634500, 66.587443
635400, 69.009161
636300, 70.800398
637200, 60.452283
638100, 65.105364
639000, 67.473181
639900, 69.224549
640800, 55.808639
641700, 60.104293
642600, 62.290226
643500, 63.907063
644400, 55.302221
645300, 59.558896
646200, 61.724993
647100, 63.327158
648000, 61.504367
648900, 66.238428
649800, 68.647453
650700, 70.429302
651600, 60.538616
652500, 65.198342
653400, 67.569541
654300, 69.323410
655200, 58.677752
656100, 63.194246
657000, 65.492557
657900, 67.192515
658800, 58.053486
659700, 62.521929
660600, 64.795789
661500, 66.477661
662400, 56.579924
663300, 60.934945
664200, 63.151088
665100, 64.790269
666000, 50.702729
666900, 54.605376
667800, 56.591318
668700, 58.060231
669600, 56.284960
670500, 60.617278
671400, 62.821867
672300, 64.452504
673200, 50.051961
674100, 53.904518
675000, 55.864971
675900, 57.315031
676800, 29.362681
677700, 31.622760
678600, 32.772848
679500, 33.623517
680400, 9.406090
681300, 10.130087
682200, 10.498508
683100, 10.771013
684000, 2.860035
684900, 3.080175
685800, 3.192198
686700, 3.275057
687600, 2.849467
688500, 3.068794
689400, 3.180403
690300, 3.262955
691200, 3.847485
692100, 4.143630
693000, 4.294330
693900, 4.405795
694800, 3.977818
695700, 4.283995
696600, 4.439800
697500, 4.555041
698400, 3.603487
699300, 3.880852
700200, 4.021994
701100, 4.126391
702000, 3.957159
702900, 4.261746
703800, 4.416742
704700, 4.531385
705600, 3.934039
706500, 4.236846
707400, 4.390936
708300, 4.504910
709200, 7.129284
710100, 7.678033
711000, 7.957275
711900, 8.163818
712800, 22.099463
713700, 23.800484
714600, 24.666084
715500, 25.306329
716400, 36.938069
717300, 39.781234
718200, 41.228038
719100, 42.298174
720000, 63.731858
720900, 68.637371
721800, 71.133644
722700, 72.980025
723600, 62.313337
724500, 67.109666
725400, 69.550377
726300, 71.355662
727200, 57.526736
728100, 61.954635
729000, 64.207863
729900, 65.874474
730800, 57.004728
731700, 61.392447
732600, 63.625228
733500, 65.276717
734400, 63.397811
735300, 68.277612
736200, 70.760800
737100, 72.597504
738000, 62.402328
738900, 67.205507
739800, 69.649703
740700, 71.457567
741600, 60.484177
742500, 65.139713
743400, 67.508779
744300, 69.261071
745200, 59.840692
746100, 64.446698
747000, 66.790560
747900, 68.524210
748800, 58.321766
749700, 62.810858
750600, 65.095226
751500, 66.784871
752400, 52.263638
753300, 56.286430
754200, 58.333511
755100, 59.847645
756000, 58.017722
756900, 62.483412
757800, 64.755871
758700, 66.436707
759600, 51.592837
760500, 55.563996
761400, 57.584803
762300, 59.079503
763200, 30.266626
764100, 32.596283
765000, 33.781777
765900, 34.658634
766800, 9.695661
767700, 10.441947
768600, 10.821710
769500, 11.102604
770400, 2.948083
771300, 3.175000
772200, 3.290472
773100, 3.375881
774000, 2.937189
774900, 3.163268
775800, 3.278313
776700, 3.363407
777600, 3.895852
778500, 4.195720
779400, 4.348314
780300, 4.461181
781200, 4.027824
782100, 4.337850
783000, 4.495613
783900, 4.612304
784800, 3.648787
785700, 3.929639
786600, 4.072556
787500, 4.178265
788400, 4.006906
789300, 4.315322
790200, 4.472266
791100, 4.588350
792000, 3.983494
792900, 4.290109
793800, 4.446136
794700, 4.561542
795600, 7.218907
796500, 7.774555
797400, 8.057308
798300, 8.266447
799200, 22.377280
800100, 24.099685
801000, 24.976166
801900, 25.624461
802800, 37.402425
803700, 40.281332
804600, 41.746324
805500, 42.829913
806400, 64.533044
807300, 69.500226
808200, 72.027879
809100, 73.897471
810000, 63.096691
810900, 67.953315
811800, 70.424709
812700, 72.252689
813600, 58.249917
814500, 62.733479
815400, 65.015033
816300, 66.702596
817200, 57.721346
818100, 62.164224
819000, 64.425074
819900, 66.097324
820800, 64.194797
821700, 69.135944
822600, 71.650349
823500, 73.510142
824400, 63.186801
825300, 68.050361
826200, 70.525284
827100, 72.355874
828000, 61.244536
828900, 65.958597
829800, 68.357445
830700, 70.131766
831600, 60.592962
832500, 65.256871
833400, 67.630198
834300, 69.385642
835200, 59.054941
836100, 63.600466
837000, 65.913552
837900, 67.624437
838800, 52.920655
839700, 56.994018
840600, 59.066833
841500, 60.600002
842400, 58.747074
843300, 63.268904
844200, 65.569930
845100, 67.271896
846000, 52.241421
846900, 56.262502
847800, 58.308713
848700, 59.822204
849600, 30.647114
850500, 33.006058
851400, 34.206455
852300, 35.094335
853200, 9.817547
854100, 10.573215
855000, 10.957752
855900, 11.242177
856800, 2.985144
857700, 3.214914
858600, 3.331837
859500, 3.418320
860400, 2.974113
861300, 3.203034
862200, 3.319525
863100, 3.405689
864000, 4.001134
864900, 4.309106
865800, 4.465824
866700, 4.581741
867600, 4.136672
868500, 4.455077
869400, 4.617103
870300, 4.736947
871200, 3.747393
872100, 4.035834
873000, 4.182613
873900, 4.291179
874800, 4.115189
875700, 4.431939
876600, 4.593125
877500, 4.712346
878400, 4.091145
879300, 4.406045
880200, 4.566288
881100, 4.684813
882000, 7.413992
882900, 7.984655
883800, 8.275049
884700, 8.489841
885600, 22.982006
886500, 24.750957
887400, 25.651125
888300, 26.316939
889200, 38.413192
890100, 41.369899
891000, 42.874481
891900, 43.987353
892800, 66.276992
893700, 71.378407
894600, 73.974368
895500, 75.894484
896400, 64.801823
897300, 69.789693
898200, 72.327874
899100, 74.205253
900000, 59.824069
900900, 64.428795
901800, 66.772006
902700, 68.505174
903600, 59.281214
904500, 63.844156
905400, 66.166104
906300, 67.883545
907200, 65.929604
908100, 71.004281
909000, 73.586635
909900, 75.496687
910800, 64.894368
911700, 69.889361
912600, 72.431167
913500, 74.311227
914400, 62.899614
915300, 67.741069
916200, 70.204744
917100, 72.027014
918000, 62.230432
918900, 67.020380
919800, 69.457843
920700, 71.260727
921600, 60.650847
922500, 65.319212
923400, 67.694806
924300, 69.451927
925200, 54.350788
926100, 58.534230
927000, 60.663062
927900, 62.237663
928800, 60.334661
929700, 64.978689
930600, 67.341898
931500, 69.089859
932400, 53.653198
933300, 57.782946
934200, 59.884454
935100, 61.438845
936000, 31.475325
936900, 33.898017
937800, 35.130854
938700, 36.042728
939600, 10.082858
940500, 10.858947
941400, 11.253876
942300, 11.545987
943200, 3.065815
944100, 3.301794
945000, 3.421877
945900, 3.510697
946800, 3.054486
947700, 3.289593
948600, 3.409233
949500, 3.497724
950400, 3.401407
951300, 3.663217
952200, 3.796445
953100, 3.894987
954000, 3.516629
954900, 3.787308
955800, 3.925049
956700, 4.026929
957600, 3.185699
958500, 3.430905
959400, 3.555684
960300, 3.647977
961200, 3.498366
962100, 3.767639
963000, 3.904664
963900, 4.006016
964800, 3.477926
965700, 3.745626
966600, 3.881851
967500, 3.982610
968400, 6.302714
969300, 6.787841
970200, 7.034708
971100, 7.217304
972000, 19.537250
972900, 21.041054
973800, 21.806296
974700, 22.372311
975600, 32.655466
976500, 35.168994
977400, 36.448055
978300, 37.394120
979200, 56.342780
980100, 60.679548
981000, 62.886402
981900, 64.518714
982800, 55.088723
983700, 59.328965
984600, 61.486700
985500, 63.082680
986400, 50.857081
987300, 54.771609
988200, 56.763597
989100, 58.236982
990000, 50.395595
990900, 54.274601
991800, 56.248513
992700, 57.708528
993600, 56.047463
994500, 60.361500
995400, 62.556787
996300, 64.180542
997200, 55.167397
998100, 59.413694
999000, 61.574511
999900, 63.172770
1000800, 53.471636
1001700, 57.587408
1002600, 59.681805
1003500, 61.230936
1004400, 52.902757
1005300, 56.974742
1006200, 59.046857
1007100, 60.579507
1008000, 51.559935
1008900, 55.528562
1009800, 57.548080
1010700, 59.041827
1011600, 46.204187
1012500, 49.760576
1013400, 51.570318
1014300, 52.908904
1015200, 51.291142
1016100, 55.239079
1017000, 57.248069
1017900, 58.734029
1018800, 45.611158
1019700, 49.121901
1020600, 50.908415
1021500, 52.229820
1022400, 26.757511
1023300, 28.817067
1024200, 29.865115
1025100, 30.640309
1026000, 8.571545
1026900, 9.231307
1027800, 9.567040
1028700, 9.815367
1029600, 2.606282
1030500, 2.806890
1031400, 2.908974
1032300, 2.984481
1033200, 2.596651
1034100, 2.796519
1035000, 2.898225
1035900, 2.973453
1036800, 2.557092
1037700, 2.753914
1038600, 2.854071
1039500, 2.928153
1040400, 2.643713
1041300, 2.847203
1042200, 2.950753
1043100, 3.027344
1044000, 2.394928
1044900, 2.579268
1045800, 2.673074
1046700, 2.742457
1047600, 2.629983
1048500, 2.832416
1049400, 2.935428
1050300, 3.011622
1051200, 2.614617
1052100, 2.815867
1053000, 2.918277
1053900, 2.994026
1054800, 4.738221
1055700, 5.102928
1056600, 5.288516
1057500, 5.425788
1058400, 14.687612
1059300, 15.818134
1060200, 16.393423
1061100, 16.818940
1062000, 24.549556
1062900, 26.439163
1063800, 27.400729
1064700, 28.111956
1065600, 42.357082
1066500, 45.617354
1067400, 47.276412
1068300, 48.503542
1069200, 41.414313
1070100, 44.602020
1071000, 46.224151
1071900, 47.423968
1072800, 38.233071
1073700, 41.175914
1074600, 42.673441
1075500, 43.781095
1076400, 37.886137
1077300, 40.802276
1078200, 42.286214
1079100, 43.383817
1080000, 42.135069
1080900, 45.378253
1081800, 47.028615
1082700, 48.249314
1083600, 41.473458
1084500, 44.665717
1085400, 46.290164
1086300, 47.491695
1087200, 40.198628
1088100, 43.292762
1089000, 44.867276
1089900, 46.031874
1090800, 39.770959
1091700, 42.832175
1092600, 44.389938
1093500, 45.542146
1094400, 38.761459
1095300, 41.744972
1096200, 43.263195
1097100, 44.386157
1098000, 34.735143
1098900, 37.408746
1099800, 38.769265
1100700, 39.775580
1101600, 38.559387
1102500, 41.527347
1103400, 43.037655
1104300, 44.154762
1105200, 34.289319
1106100, 36.928607
1107000, 38.271663
1107900, 39.265062
1108800, 20.115622
1109700, 21.663944
1110600, 22.451840
1111500, 23.034612
1112400, 6.443872
1113300, 6.939864
1114200, 7.192260
1115100, 7.378946
1116000, 1.959337
1116900, 2.110149
1117800, 2.186893
1118700, 2.243658
1119600, 1.952097
1120500, 2.102352
1121400, 2.178813
1122300, 2.235367
1123200, 1.152523
1124100, 1.241234
1125000, 1.286377
1125900, 1.319766
1126800, 1.191565
1127700, 1.283281
1128600, 1.329953
1129500, 1.364473
1130400, 1.079433
1131300, 1.162518
1132200, 1.204798
1133100, 1.236070
1134000, 1.185376
1134900, 1.276616
1135800, 1.323046
1136700, 1.357387
1137600, 1.178451
1138500, 1.269157
1139400, 1.315315
1140300, 1.349456
1141200, 2.135594
1142100, 2.299973
1143000, 2.383621
1143900, 2.445491
1144800, 6.619947
1145700, 7.129492
1146600, 7.388784
1147500, 7.580571
1148400, 11.064886
1149300, 11.916563
1150200, 12.349957
1151100, 12.670519
1152000, 19.091029
1152900, 20.560488
1153800, 21.308252
1154700, 21.861340
1155600, 18.666108
1156500, 20.102860
1157400, 20.833981
1158300, 21.374758
1159200, 17.232271
1160100, 18.558658
1161000, 19.233618
1161900, 19.732855
1162800, 17.075902
1163700, 18.390253
1164600, 19.059088
1165500, 19.553796
1166400, 18.990965
1167300, 20.452721
1168200, 21.196566
1169100, 21.746755
1170000, 18.692766
1170900, 20.131569
1171800, 20.863734
1172700, 21.405284
1173600, 18.118179
1174500, 19.512756
1175400, 20.222415
1176300, 20.747318
1177200, 17.925422
1178100, 19.305162
1179000, 20.007271
1179900, 20.526590
1180800, 17.470424
1181700, 18.815142
1182600, 19.499430
1183500, 20.005567
1184400, 15.655697
1185300, 16.860734
1186200, 17.473942
1187100, 17.927504
1188000, 17.379346
1188900, 18.717055
1189800, 19.397775
1190700, 19.901273
1191600, 15.454757
1192500, 16.644327
1193400, 17.249664
1194300, 17.697406
1195200, 9.066440
1196100, 9.764294
1197000, 10.119412
1197900, 10.382076
1198800, 2.904358
1199700, 3.127910
1200600, 3.241669
1201500, 3.325811
1202400, 0.883105
1203300, 0.951079
1204200, 0.985669
1205100, 1.011253
1206000, 0.879842
1206900, 0.947564
1207800, 0.982026
1208700, 1.007516
1209600, 4.212579
1210500, 4.536826
1211400, 4.701826
1212300, 4.823869
1213200, 4.355280
1214100, 4.690511
1215000, 4.861100
1215900, 4.987277
1216800, 3.945429
1217700, 4.249113
1218600, 4.403649
1219500, 4.517952
1220400, 4.332661
1221300, 4.666151
1222200, 4.835854
1223100, 4.961376
1224000, 4.307347
1224900, 4.638888
1225800, 4.807600
1226700, 4.932389
1227600, 7.805794
1228500, 8.406615
1229400, 8.712355
1230300, 8.938498
1231200, 24.196521
1232100, 26.058955
1233000, 27.006693
1233900, 27.707693
1234800, 40.443189
1235700, 43.556148
1236600, 45.140241
1237500, 46.311924
1238400, 69.779489
1239300, 75.150495
1240200, 77.883643
1241100, 79.905231
1242000, 68.226363
1242900, 73.477823
1243800, 76.150138
1244700, 78.126730
1245600, 62.985552
1246500, 67.833622
1247400, 70.300663
1248300, 72.125422
1249200, 62.414009
1250100, 67.218087
1251000, 69.662741
1251900, 71.470943
1252800, 69.413743
1253700, 74.756598
1254600, 77.475420
1255500, 79.486412
1256400, 68.323798
1257300, 73.582759
1258200, 76.258890
1259100, 78.238304
1260000, 66.223630
1260900, 71.320938
1261800, 73.914809
1262700, 75.833379
1263600, 65.519084
1264500, 70.562162
1265400, 73.128437
1266300, 75.026596
1267200, 63.856023
1268100, 68.771094
1269000, 71.272230
1269900, 73.122208
1270800, 57.223029
1271700, 61.627551
1272600, 63.868883
1273500, 65.526696
1274400, 63.523128
1275300, 68.412575
1276200, 70.900672
1277100, 72.741006
1278000, 56.488574
1278900, 60.836564
1279800, 63.049128
1280700, 64.685664
1281600, 33.138681
1282500, 35.689403
1283400, 36.987391
1284300, 37.947454
1285200, 10.615700
1286100, 11.432802
1287000, 11.848602
1287900, 12.156150
1288800, 3.227832
1289700, 3.476282
1290600, 3.602711
1291500, 3.696224
1292400, 3.215905
1293300, 3.463436
1294200, 3.589398
1295100, 3.682566
1296000, 4.342266
1296900, 4.676495
1297800, 4.846574
1298700, 4.972374
1299600, 4.489360
1300500, 4.834911
1301400, 5.010752
1302300, 5.140813
1303200, 4.066891
1304100, 4.379924
1305000, 4.539217
1305900, 4.657040
1306800, 4.466045
1307700, 4.809801
1308600, 4.984729
1309500, 5.114115
1310400, 4.439951
1311300, 4.781699
1312200, 4.955604
1313100, 5.084235
1314000, 8.046100
1314900, 8.665417
1315800, 8.980570
1316700, 9.213674
1317600, 24.941424
1318500, 26.861193
1319400, 27.838108
1320300, 28.560688
1321200, 41.688253
1322100, 44.897046
1323000, 46.529906
1323900, 47.737660
1324800, 71.927686
1325700, 77.464042
1326600, 80.281331
1327500, 82.365154
1328400, 70.326746
1329300, 75.739876
1330200, 78.494459
1331100, 80.531901
1332000, 64.924595
1332900, 69.921915
1333800, 72.464904
1334700, 74.345840
1335600, 64.335457
1336500, 69.287430
1337400, 71.807344
1338300, 73.671212
1339200, 71.550681
1340100, 77.058018
1341000, 79.860541
1341900, 81.933442
1342800, 70.427181
1343700, 75.848041
1344600, 78.606558
1345500, 80.646910
1346400, 68.262358
1347300, 73.516589
1348200, 76.190314
